date,median_R_mean,median_R_highHPD,median_R_lowHPD,replicate,Re,infections,observations,in_CI,above_1,smooth_day,exp_name
2020-09-24,0.5816601550170329,0.8040807386215595,0.3592395714125064,1,0.9,1489,1532,FALSE,FALSE,14,14
2020-09-25,0.6330996992409903,0.8567507527484479,0.40944864573353273,1,0.9,1497,2457,FALSE,FALSE,14,14
2020-09-26,0.7042013169279305,0.9267005248504119,0.4817021090054492,1,0.9,1473,2475,TRUE,FALSE,14,14
2020-09-27,0.7850259810034659,1.0046710460275188,0.565380915979413,1,0.9,1365,1918,TRUE,FALSE,14,14
2020-09-28,0.8651336666006789,1.0864107545990151,0.6438565786023427,1,0.9,1309,775,TRUE,FALSE,14,14
2020-09-29,0.9405148182528613,1.1693203754139199,0.7117092610918028,1,0.9,1339,2384,TRUE,FALSE,14,14
2020-09-30,1.0128465481218254,1.2529643609783756,0.7727287352652752,1,0.9,1360,1577,TRUE,TRUE,14,14
2020-10-01,1.0851745013001055,1.3401015828007299,0.8302474197994811,1,0.9,1241,1612,TRUE,TRUE,14,14
2020-10-02,1.1595380230710657,1.4289168814035267,0.8901591647386047,1,0.9,1267,2045,TRUE,TRUE,14,14
2020-10-03,1.2249841053860924,1.5070596278282966,0.9429085829438881,1,0.9,1207,1405,FALSE,TRUE,14,14
2020-10-04,1.257843325375633,1.553432692417838,0.9622539583334278,1,0.9,1231,1251,FALSE,TRUE,14,14
2020-10-05,1.2358104049897185,1.5380135622969346,0.9336072476825024,1,0.9,1213,758,FALSE,TRUE,14,14
2020-10-06,1.168480681602168,1.4637054466918893,0.8732559165124467,1,0.9,1160,1836,TRUE,TRUE,14,14
2020-10-07,1.0849192351230612,1.3628642707399998,0.8069741995061226,1,0.9,1123,1382,TRUE,TRUE,14,14
2020-10-08,1.004048575554196,1.255946542258167,0.7521506088502247,1,0.9,1103,966,TRUE,TRUE,14,14
2020-10-09,0.9253829342968286,1.1492276254040985,0.7015382431895587,1,0.9095238095238095,1088,1549,TRUE,FALSE,14,14
2020-10-10,0.8507636940367033,1.0615342422691771,0.6399931458042295,1,0.9190476190476191,1077,1308,TRUE,FALSE,14,14
2020-10-11,0.7973936477591603,1.0138383380122493,0.5809489575060712,1,0.9285714285714286,993,1043,TRUE,FALSE,14,14
2020-10-12,0.7871045869990689,1.0173633412202059,0.556845832777932,1,0.9380952380952381,1037,800,TRUE,FALSE,14,14
2020-10-13,0.8208669329838716,1.0628314253581657,0.5789024406095774,1,0.9476190476190477,1056,2162,TRUE,FALSE,14,14
2020-10-14,0.8718464020918442,1.1150373568542074,0.628655447329481,1,0.9571428571428572,1060,2469,TRUE,FALSE,14,14
2020-10-15,0.9023369898997518,1.1357303573533044,0.668943622446199,1,0.9666666666666667,997,1432,TRUE,FALSE,14,14
2020-10-16,0.8992790048845011,1.1216898506054984,0.6768681591635037,1,0.9761904761904763,1047,895,TRUE,FALSE,14,14
2020-10-17,0.8809717096007973,1.1044079362711716,0.657535482930423,1,0.9857142857142858,1097,1169,TRUE,FALSE,14,14
2020-10-18,0.8725668019910173,1.1211179911168856,0.6240156128651491,1,0.9952380952380953,1056,644,TRUE,FALSE,14,14
2020-10-19,0.8780890368212368,1.1667668243085187,0.589411249333955,1,1.0047619047619047,1001,691,TRUE,FALSE,14,14
2020-10-20,0.8912566137760709,1.2005537952466658,0.581959432305476,1,1.0142857142857142,1031,1791,TRUE,FALSE,14,14
2020-10-21,0.9109330782416395,1.2047858993738836,0.6170802571093953,1,1.023809523809524,1100,2206,TRUE,FALSE,14,14
2020-10-22,0.948486464020976,1.212454948228945,0.684517979813007,1,1.0333333333333334,1066,946,TRUE,FALSE,14,14
2020-10-23,1.0132417625442678,1.2633083720898641,0.7631751529986714,1,1.042857142857143,1027,1728,TRUE,TRUE,14,14
2020-10-24,1.0925414305857444,1.3551716631137198,0.8299111980577688,1,1.0523809523809524,1049,733,TRUE,TRUE,14,14
2020-10-25,1.1521743024250692,1.4406561984046686,0.8636924064454699,1,1.061904761904762,1062,504,TRUE,TRUE,14,14
2020-10-26,1.1627932096344065,1.465342133328236,0.860244285940577,1,1.0714285714285716,1158,621,TRUE,TRUE,14,14
2020-10-27,1.138730981088137,1.4351949370936394,0.8422670250826345,1,1.080952380952381,1177,1769,TRUE,TRUE,14,14
2020-10-28,1.1049627532230444,1.3816007638960344,0.8283247425500544,1,1.0904761904761906,1163,1086,TRUE,TRUE,14,14
2020-10-29,1.0745427209784744,1.3309053528887094,0.8181800890682394,1,1.1,1220,1181,TRUE,TRUE,14,14
2020-10-30,1.0546058057301695,1.3039434569901616,0.8052681544701774,1,1.1,1248,1013,TRUE,TRUE,14,14
2020-10-31,1.0636990594787301,1.3242955631880884,0.8031025557693718,1,1.1,1238,1129,TRUE,TRUE,14,14
2020-11-01,1.1189800969462917,1.401081747021806,0.8368784468707775,1,1.1,1225,810,TRUE,TRUE,14,14
2020-11-02,1.2062520231605853,1.5054659504557995,0.9070380958653713,1,1.1,1286,531,TRUE,TRUE,14,14
2020-11-03,1.2952204553863262,1.5929481837323964,0.997492727040256,1,1.1,1329,1626,TRUE,TRUE,14,14
2020-11-04,1.3584350460583268,1.6356772157685608,1.0811928763480927,1,1.1,1273,1871,TRUE,TRUE,14,14
2020-11-05,1.3795859799958605,1.6310752816133123,1.1280966783784088,1,1.1,1433,999,FALSE,TRUE,14,14
2020-11-06,1.34759255938211,1.58069178511607,1.1144933336481502,1,1.1,1404,1160,FALSE,TRUE,14,14
2020-11-07,1.2574778724284543,1.4853705494621379,1.0295851953947708,1,1.1,1348,1221,TRUE,TRUE,14,14
2020-11-08,1.1242968191849283,1.360417110547805,0.8881765278220517,1,1.1,1500,656,TRUE,TRUE,14,14
2020-11-09,0.9824681334315475,1.2273966552774447,0.7375396115856503,1,1.1,1485,819,TRUE,FALSE,14,14
2020-11-10,0.8722552945314046,1.1149306122371734,0.6295799768256358,1,1.1,1520,1701,TRUE,FALSE,14,14
2020-11-11,0.8150879617005495,1.0432453899428165,0.5869305334582826,1,1.1,1573,1876,FALSE,FALSE,14,14
2020-11-12,0.8106922021019881,1.0165054329495284,0.6048789712544479,1,1.1,1621,1928,FALSE,FALSE,14,14
2020-11-13,0.8442347411688671,1.0336864256450073,0.654783056692727,1,1.1,1649,2196,FALSE,FALSE,14,14
2020-11-14,0.9057736625383825,1.105671065632875,0.7058762594438901,1,1.1,1602,1335,TRUE,FALSE,14,14
2020-11-15,0.9973536135449603,1.234245070865577,0.7604621562243437,1,1.1,1738,1195,TRUE,FALSE,14,14
2020-11-16,1.1243385864436433,1.4050282598090058,0.8436489130782807,1,1.1,1796,566,TRUE,TRUE,14,14
2020-11-17,1.2675594359611861,1.5750472152244381,0.9600716566979342,1,1.1,1791,2496,TRUE,TRUE,14,14
2020-11-18,1.3768076212593887,1.6730252295389436,1.0805900129798338,1,1.0857142857142859,1838,2002,TRUE,TRUE,14,14
2020-11-19,1.406916167333111,1.662448392002587,1.151383942663635,1,1.0714285714285716,1881,1752,FALSE,TRUE,14,14
2020-11-20,1.362367683003589,1.590773172337497,1.1339621936696809,1,1.0571428571428572,1857,1569,FALSE,TRUE,14,14
2020-11-21,1.2845504425103584,1.5253937479453121,1.0437071370754047,1,1.042857142857143,1873,1314,FALSE,TRUE,14,14
2020-11-22,1.2026699656768849,1.4753170619058578,0.9300228694479119,1,1.0285714285714287,1944,747,TRUE,TRUE,14,14
2020-11-23,1.117605747764192,1.4140626451670504,0.8211488503613338,1,1.0142857142857145,1888,952,TRUE,TRUE,14,14
2020-11-24,1.0258493025176338,1.320840889578971,0.7308577154562966,1,1,1858,3136,TRUE,TRUE,14,14
2020-11-25,0.9434753387202713,1.2101614580546476,0.6767892193858951,1,0.9857142857142858,1846,1535,TRUE,FALSE,14,14
2020-11-26,0.8955833450976355,1.1224946402918534,0.6686720499034176,1,0.9714285714285715,1855,2459,TRUE,FALSE,14,14
2020-11-27,0.8933643983714176,1.0935171881379109,0.6932116086049243,1,0.9571428571428572,1802,2507,TRUE,FALSE,14,14
2020-11-28,0.9193199068462512,1.1293940969447116,0.7092457167477908,1,0.942857142857143,1720,2324,TRUE,FALSE,14,14
2020-11-29,0.9465358673410691,1.1970045625306671,0.6960671721514712,1,0.9285714285714286,1607,914,TRUE,FALSE,14,14
2020-11-30,0.9648176926429703,1.2503045503477634,0.6793308349381773,1,0.9142857142857144,1682,724,TRUE,FALSE,14,14
2020-12-01,0.9839806970740436,1.2750211223326766,0.6929402718154105,1,0.9000000000000001,1541,3061,TRUE,FALSE,14,14
2020-12-02,0.9990905119818178,1.2647164571918106,0.7334645667718248,1,0.8857142857142858,1521,2821,TRUE,FALSE,14,14
2020-12-03,0.973989180820153,1.1937616000032203,0.7542167616370856,1,0.8714285714285714,1439,2612,TRUE,FALSE,14,14
2020-12-04,0.8797873909347302,1.0554711615517478,0.7041036203177127,1,0.8571428571428572,1422,2371,TRUE,FALSE,14,14
2020-12-05,0.7390014627104249,0.901778326150092,0.5762245992707578,1,0.842857142857143,1325,2238,TRUE,FALSE,14,14
2020-12-06,0.6048376340927961,0.786374753680174,0.4233005145054183,1,0.8285714285714286,1276,1301,FALSE,FALSE,14,14
2020-12-07,0.5146622718155296,0.7219604413139871,0.30736410231707206,1,0.8142857142857143,1240,633,FALSE,FALSE,14,14
2020-12-08,0.46953483748715485,0.6953052160797922,0.24376445889451748,1,0.8,1119,1987,FALSE,FALSE,14,14
2020-12-09,0.4597638140318028,0.6896751623595981,0.22985246570400744,1,0.8,1087,2106,FALSE,FALSE,14,14
2020-12-10,0.48158041905091203,0.7005912447239385,0.26256959337788555,1,0.8,1037,3294,FALSE,FALSE,14,14
2020-12-11,0.5443926736700917,0.7481603389694029,0.34062500837078047,1,0.8,1073,3449,FALSE,FALSE,14,14
2020-12-12,0.6598551532516906,0.8625866397932724,0.45712366671010884,1,0.8,930,1396,TRUE,FALSE,14,14
2020-12-13,0.8203821429088874,1.0484374857217547,0.5923268000960203,1,0.8,896,638,TRUE,FALSE,14,14
2020-12-14,0.9970354212952172,1.2666083627911942,0.7274624797992402,1,0.8,842,650,TRUE,FALSE,14,14
2020-12-15,1.1548107055139236,1.4560366810825758,0.8535847299452715,1,0.8,836,1256,FALSE,TRUE,14,14
2020-12-16,1.2638302617639228,1.5681782104728563,0.9594823130549892,1,0.8,771,1163,FALSE,TRUE,14,14
2020-12-17,1.3066270535065336,1.5878327805356451,1.0254213264774221,1,0.8,708,1111,FALSE,TRUE,14,14
2020-12-18,1.274850559482246,1.5242919499008416,1.0254091690636502,1,0.8,749,1765,FALSE,TRUE,14,14
2020-12-19,1.1899615948578688,1.4236975432653214,0.9562256464504162,1,0.8,655,1221,FALSE,TRUE,14,14
2020-12-20,1.081815779675857,1.3198603218688756,0.8437712374828384,1,0.8,612,519,FALSE,TRUE,14,14
2020-12-21,0.975626218532885,1.2216768469840722,0.7295755900816978,1,0.8,582,413,TRUE,FALSE,14,14
2020-12-22,0.8771407002884176,1.1200147640545226,0.6342666365223125,1,0.8,607,1219,TRUE,FALSE,14,14
2020-12-23,0.7796593749407279,1.0007044091624597,0.5586143407189961,1,0.8,547,978,TRUE,FALSE,14,14
2020-12-24,0.6803084466739475,0.871073017558183,0.48954387578971204,1,0.8,543,1139,TRUE,FALSE,14,14
2020-12-25,0.5909892400692278,0.7654902491116758,0.4164882310267798,1,0.8,485,906,FALSE,FALSE,14,14
2020-12-26,0.5308098324807736,0.7086978678188991,0.35292179714264815,1,0.8,471,1218,FALSE,FALSE,14,14
2020-12-27,0.5089615693753373,0.6979307194916546,0.31999241925902,1,0.8,447,611,FALSE,FALSE,14,14
2020-12-28,0.5192695659047852,0.7195595453185368,0.31897958649103364,1,0.8,444,434,FALSE,FALSE,14,14
2020-12-29,0.551520361602318,0.7567782123092879,0.3462625108953481,1,0.8,384,1395,FALSE,FALSE,14,14
2020-12-30,0.6014936607891228,0.8016468374970619,0.4013404840811837,1,0.8,412,1277,TRUE,FALSE,14,14
2020-12-31,0.6724087192391537,0.865563573704104,0.4792538647742034,1,0.8,371,533,TRUE,FALSE,14,14
2021-01-01,0.7625491459190282,0.9586452844633059,0.5664530073747506,1,0.8,366,672,TRUE,FALSE,14,14
2021-01-02,0.8559612207768565,1.0668801855394303,0.6450422560142829,1,0.8,364,672,TRUE,FALSE,14,14
2021-01-03,0.9322646741140412,1.1653965007313605,0.699132847496722,1,0.8,327,470,TRUE,FALSE,14,14
2021-01-04,0.9871149421299,1.2402426932414945,0.7339871910183056,1,0.8,333,330,TRUE,FALSE,14,14
2021-01-05,1.031576331274486,1.2938920584458156,0.7692606041031562,1,0.8,303,614,TRUE,TRUE,14,14
2021-01-06,1.0690535046810488,1.3310700850144181,0.8070369243476794,1,0.8,306,421,FALSE,TRUE,14,14
2021-01-07,1.0864536005550602,1.3421588543532237,0.8307483467568968,1,0.8076923076923077,304,790,FALSE,TRUE,14,14
2021-01-08,1.0690699244701543,1.3158241847376577,0.8223156642026507,1,0.8153846153846154,285,518,FALSE,TRUE,14,14
2021-01-09,1.0186953298961778,1.2598838084393957,0.7775068513529599,1,0.8230769230769232,243,295,TRUE,TRUE,14,14
2021-01-10,0.9462523339543144,1.1841088954171384,0.7083957724914904,1,0.8307692307692308,271,330,TRUE,FALSE,14,14
2021-01-11,0.8665774600755096,1.1006429453587767,0.6325119747922426,1,0.8384615384615385,267,288,TRUE,FALSE,14,14
2021-01-12,0.7907100317474012,1.022451956696885,0.5589681067979173,1,0.8461538461538461,261,375,TRUE,FALSE,14,14
2021-01-13,0.7277156070942032,0.9565501390284121,0.4988810751599944,1,0.8538461538461539,253,323,TRUE,FALSE,14,14
2021-01-14,0.6847885533940744,0.909025744471941,0.46055136231620786,1,0.8615384615384616,255,345,TRUE,FALSE,14,14
2021-01-15,0.6694764856100115,0.8944356336982026,0.44451733752182043,1,0.8692307692307693,252,580,TRUE,FALSE,14,14
2021-01-16,0.6899452250994291,0.9244206268462216,0.45546982335263664,1,0.8769230769230769,238,549,TRUE,FALSE,14,14
2021-01-17,0.7461760653458998,0.9956446910160057,0.49670743967579384,1,0.8846153846153847,245,213,TRUE,FALSE,14,14
2021-01-18,0.8257582585774141,1.0929693316112974,0.5585471855435309,1,0.8923076923076924,210,168,TRUE,FALSE,14,14
2021-01-19,0.9092664917562553,1.1889338483877612,0.6295991351247494,1,0.9,222,463,TRUE,FALSE,14,14
2021-01-20,0.9860602044920566,1.262457440329311,0.7096629686548022,1,0.9076923076923077,219,234,TRUE,FALSE,14,14
2021-01-21,1.0557801133944882,1.3144715094440018,0.7970887173449746,1,0.9153846153846155,211,350,TRUE,TRUE,14,14
2021-01-22,1.1156848378383468,1.355751558731871,0.8756181169448226,1,0.9230769230769231,170,251,TRUE,TRUE,14,14
2021-01-23,1.1453021108140913,1.3786693647666914,0.9119348568614911,1,0.9307692307692308,232,327,TRUE,TRUE,14,14
2021-01-24,1.1289111821603994,1.3666257039759306,0.8911966603448682,1,0.9384615384615385,213,167,TRUE,TRUE,14,14
2021-01-25,1.0783497926287402,1.3204854741124823,0.8362141111449981,1,0.9461538461538461,209,180,TRUE,TRUE,14,14
2021-01-26,1.0215653133803846,1.2618514450644254,0.7812791816963438,1,0.9538461538461539,194,299,TRUE,TRUE,14,14
2021-01-27,0.969969944560868,1.2023994098244721,0.737540479297264,1,0.9615384615384616,179,307,TRUE,FALSE,14,14
2021-01-28,0.9136770728951068,1.1358978217492108,0.6914563240410028,1,0.9692307692307692,226,249,TRUE,FALSE,14,14
2021-01-29,0.8405675570107016,1.0613611820806452,0.619773931940758,1,0.976923076923077,200,270,TRUE,FALSE,14,14
2021-01-30,0.755231081805302,1.0012977732230657,0.5091643903875382,1,0.9846153846153847,223,354,TRUE,FALSE,14,14
