date,median_R_mean,median_R_highHPD,median_R_lowHPD,replicate,Re,infections,observations,in_CI,above_1,smooth_day,exp_name
2020-09-27,1.2588744508136018,1.9514421357548983,0.5663067658723053,1,0.9,1365,1918,TRUE,TRUE,7,7
2020-09-28,1.107767595996912,1.6878929493823898,0.5276422426114343,1,0.9,1309,775,TRUE,TRUE,7,7
2020-09-29,0.849153818119322,1.2740627646236726,0.4242448716149715,1,0.9,1339,2384,TRUE,FALSE,7,7
2020-09-30,0.6704422278941046,1.0527379156250904,0.2881465401631186,1,0.9,1360,1577,TRUE,FALSE,7,7
2020-10-01,0.6364960128487761,1.0875012245037827,0.18549080119376948,1,0.9,1241,1612,TRUE,FALSE,7,7
2020-10-02,0.7726945823406228,1.3587771358792635,0.18661202880198213,1,0.9,1267,2045,TRUE,FALSE,7,7
2020-10-03,1.1348027390546527,1.8987598806844832,0.37084559742482215,1,0.9,1207,1405,TRUE,TRUE,7,7
2020-10-04,1.64102529906819,2.5163526137210424,0.7656979844153375,1,0.9,1231,1251,TRUE,TRUE,7,7
2020-10-05,1.9745278265776585,2.7773699756375754,1.1716856775177416,1,0.9,1213,758,FALSE,TRUE,7,7
2020-10-06,1.8630738652227765,2.52875668498673,1.197391045458823,1,0.9,1160,1836,FALSE,TRUE,7,7
2020-10-07,1.444341240484039,2.0218576613393475,0.8668248196287307,1,0.9,1123,1382,TRUE,TRUE,7,7
2020-10-08,1.0260679417482494,1.5386720113111547,0.5134638721853442,1,0.9,1103,966,TRUE,TRUE,7,7
2020-10-09,0.739609817739156,1.2186615271375612,0.26055810834075094,1,0.9095238095238095,1088,1549,TRUE,FALSE,7,7
2020-10-10,0.5680473340095376,1.0565848874404602,0.07950978057861502,1,0.9190476190476191,1077,1308,TRUE,FALSE,7,7
2020-10-11,0.47971553802301264,0.9683813927216149,0,1,0.9285714285714286,993,1043,TRUE,FALSE,7,7
2020-10-12,0.4726559192444226,0.9145205932425469,0.030791245246298338,1,0.9380952380952381,1037,800,FALSE,FALSE,7,7
2020-10-13,0.6134669300111075,0.9906632360919683,0.23627062393024673,1,0.9476190476190477,1056,2162,TRUE,FALSE,7,7
2020-10-14,0.9822975076916916,1.367799612424672,0.596795402958711,1,0.9571428571428572,1060,2469,TRUE,FALSE,7,7
2020-10-15,1.482403867442457,2.0216893687275075,0.9431183661574064,1,0.9666666666666667,997,1432,TRUE,TRUE,7,7
2020-10-16,1.7519496526382643,2.4380085574921697,1.0658907477843589,1,0.9761904761904763,1047,895,FALSE,TRUE,7,7
2020-10-17,1.4712873844000252,2.1081358403843202,0.8344389284157302,1,0.9857142857142858,1097,1169,TRUE,TRUE,7,7
2020-10-18,0.923939274426549,1.4044722180791405,0.4434063307739575,1,0.9952380952380953,1056,644,TRUE,FALSE,7,7
2020-10-19,0.4983421298734693,0.8414866248352202,0.1551976349117184,1,1.0047619047619047,1001,691,FALSE,FALSE,7,7
2020-10-20,0.3243607461064752,0.6187583481494462,0.0299631440635042,1,1.0142857142857142,1031,1791,FALSE,FALSE,7,7
2020-10-21,0.36043321655585303,0.7041399042817921,0.01672652882991399,1,1.023809523809524,1100,2206,FALSE,FALSE,7,7
2020-10-22,0.5993763221343483,1.061642686539051,0.13710995772964574,1,1.0333333333333334,1066,946,TRUE,FALSE,7,7
2020-10-23,1.0752599623082875,1.6740596922066229,0.47646023240995217,1,1.042857142857143,1027,1728,TRUE,TRUE,7,7
2020-10-24,1.6530645251715352,2.371330188636973,0.9347988617060974,1,1.0523809523809524,1049,733,TRUE,TRUE,7,7
2020-10-25,1.9062119151735493,2.738388902561425,1.0740349277856736,1,1.061904761904762,1062,504,FALSE,TRUE,7,7
2020-10-26,1.6663302976280807,2.440638061146005,0.8920225341101564,1,1.0714285714285716,1158,621,TRUE,TRUE,7,7
2020-10-27,1.2851454093682373,1.8510494960595532,0.7192413226769214,1,1.080952380952381,1177,1769,TRUE,TRUE,7,7
2020-10-28,1.0613924485509156,1.4747315926227942,0.648053304479037,1,1.0904761904761906,1163,1086,TRUE,TRUE,7,7
2020-10-29,0.9817307027753704,1.3614052518868784,0.6020561536638623,1,1.1,1220,1181,TRUE,FALSE,7,7
2020-10-30,0.951465787495226,1.3732800428497232,0.5296515321407288,1,1.1,1248,1013,TRUE,FALSE,7,7
2020-10-31,0.9001007509143283,1.3991121307907555,0.4010893710379011,1,1.1,1238,1129,TRUE,FALSE,7,7
2020-11-01,0.8348994129119608,1.3983511839327338,0.27144764189118764,1,1.1,1225,810,TRUE,FALSE,7,7
2020-11-02,0.819102909256287,1.3865225414329094,0.25168327707966465,1,1.1,1286,531,TRUE,FALSE,7,7
2020-11-03,0.9668725972982065,1.5067614845589579,0.42698371003745506,1,1.1,1329,1626,TRUE,FALSE,7,7
2020-11-04,1.3527639541072096,1.909420251294351,0.7961076569200684,1,1.1,1273,1871,TRUE,TRUE,7,7
2020-11-05,1.8866674745656875,2.495303506831623,1.2780314422997519,1,1.1,1433,999,FALSE,TRUE,7,7
2020-11-06,2.2578048639329507,2.8966341049310844,1.618975622934817,1,1.1,1404,1160,FALSE,TRUE,7,7
2020-11-07,2.1085491151319697,2.716171273154638,1.5009269571093014,1,1.1,1348,1221,FALSE,TRUE,7,7
2020-11-08,1.53685201128843,2.028667641564054,1.0450363810128063,1,1.1,1500,656,TRUE,TRUE,7,7
2020-11-09,0.9366575358337467,1.2897894120358986,0.5835256596315949,1,1.1,1485,819,TRUE,FALSE,7,7
2020-11-10,0.5480601040918784,0.8020881406758662,0.29403206750789074,1,1.1,1520,1701,FALSE,FALSE,7,7
2020-11-11,0.39454047898269107,0.6151800454945695,0.1739009124708126,1,1.1,1573,1876,FALSE,FALSE,7,7
2020-11-12,0.41104778857736374,0.647109413131451,0.17498616402327652,1,1.1,1621,1928,FALSE,FALSE,7,7
2020-11-13,0.5743265575564882,0.8611881975261282,0.28746491758684817,1,1.1,1649,2196,FALSE,FALSE,7,7
2020-11-14,0.8381264001078047,1.2594108451878328,0.4168419550277767,1,1.1,1602,1335,TRUE,FALSE,7,7
2020-11-15,1.0863035319490113,1.7181900354964477,0.45441702840157494,1,1.1,1738,1195,TRUE,TRUE,7,7
2020-11-16,1.2390728239012831,1.9850637425218287,0.4930819052807377,1,1.1,1796,566,TRUE,TRUE,7,7
2020-11-17,1.3973669667052069,2.086809868666394,0.7079240647440197,1,1.1,1791,2496,TRUE,TRUE,7,7
2020-11-18,1.686182606308584,2.2675841910174936,1.1047810215996745,1,1.0857142857142859,1838,2002,FALSE,TRUE,7,7
2020-11-19,1.936311034351973,2.454333500056657,1.4182885686472888,1,1.0714285714285716,1881,1752,FALSE,TRUE,7,7
2020-11-20,1.9600262195882203,2.501963416417318,1.4180890227591227,1,1.0571428571428572,1857,1569,FALSE,TRUE,7,7
2020-11-21,1.6920841351633957,2.2961048620482982,1.0880634082784932,1,1.042857142857143,1873,1314,FALSE,TRUE,7,7
2020-11-22,1.2906600715285377,1.8690973295030022,0.7122228135540731,1,1.0285714285714287,1944,747,TRUE,TRUE,7,7
2020-11-23,0.936397061634708,1.3937036027194116,0.47909052055000456,1,1.0142857142857145,1888,952,TRUE,FALSE,7,7
2020-11-24,0.7311472208741742,1.08043263297378,0.38186180877456843,1,1,1858,3136,TRUE,FALSE,7,7
2020-11-25,0.7009545209322889,1.044454186408905,0.35745485545567285,1,0.9857142857142858,1846,1535,TRUE,FALSE,7,7
2020-11-26,0.7828150875709635,1.1962550695005911,0.36937510564133585,1,0.9714285714285715,1855,2459,TRUE,FALSE,7,7
2020-11-27,0.8841802436172485,1.3512376234149708,0.41712286381952607,1,0.9571428571428572,1802,2507,TRUE,FALSE,7,7
2020-11-28,0.9354710747626392,1.415830006273064,0.45511214325221455,1,0.942857142857143,1720,2324,TRUE,FALSE,7,7
2020-11-29,0.9119739985355263,1.4192227286202215,0.404725268450831,1,0.9285714285714286,1607,914,TRUE,FALSE,7,7
2020-11-30,0.8641258908350801,1.3576780118365575,0.3705737698336026,1,0.9142857142857144,1682,724,TRUE,FALSE,7,7
2020-12-01,0.8763214966451424,1.2947480287284907,0.45789496456179396,1,0.9000000000000001,1541,3061,TRUE,FALSE,7,7
2020-12-02,1.008342857197428,1.3889951485607106,0.6276905658341454,1,0.8857142857142858,1521,2821,TRUE,TRUE,7,7
2020-12-03,1.1958117199496539,1.6229017078590853,0.7687217320402224,1,0.8714285714285714,1439,2612,TRUE,TRUE,7,7
2020-12-04,1.265653795314579,1.746876155140111,0.7844314354890469,1,0.8571428571428572,1422,2371,TRUE,TRUE,7,7
2020-12-05,1.0803092820208584,1.5693488193501524,0.5912697446915645,1,0.842857142857143,1325,2238,TRUE,TRUE,7,7
2020-12-06,0.7114885784423127,1.1461450309948702,0.2768321258897552,1,0.8285714285714286,1276,1301,TRUE,FALSE,7,7
2020-12-07,0.3727027246180855,0.688366649673232,0.057038799562939,1,0.8142857142857143,1240,633,FALSE,FALSE,7,7
2020-12-08,0.16715917271623762,0.3605083031727897,0,1,0.8,1119,1987,FALSE,FALSE,7,7
2020-12-09,0.10833042913944119,0.2630434516275483,0,1,0.8,1087,2106,FALSE,FALSE,7,7
2020-12-10,0.15346921726703333,0.3891219265415362,0,1,0.8,1037,3294,FALSE,FALSE,7,7
2020-12-11,0.3782673155011608,0.806049500747894,0,1,0.8,1073,3449,TRUE,FALSE,7,7
2020-12-12,0.9761242036392017,1.6387059251186096,0.31354248215979386,1,0.8,930,1396,TRUE,FALSE,7,7
2020-12-13,1.7984981589567772,2.5903339159935865,1.006662401919968,1,0.8,896,638,FALSE,TRUE,7,7
2020-12-14,2.09267501829579,2.8674589100169308,1.3178911265746494,1,0.8,842,650,FALSE,TRUE,7,7
2020-12-15,1.5489462116224209,2.2130888222794476,0.884803600965394,1,0.8,836,1256,FALSE,TRUE,7,7
2020-12-16,0.963386049494019,1.5514886599385065,0.37528343904953143,1,0.8,771,1163,TRUE,FALSE,7,7
2020-12-17,0.7553338365275987,1.3566906660732854,0.15397700698191208,1,0.8,708,1111,TRUE,FALSE,7,7
2020-12-18,0.8743850299827688,1.5270501133073335,0.22171994665820405,1,0.8,749,1765,TRUE,FALSE,7,7
2020-12-19,1.23192305024729,1.9322787409991518,0.5315673594954282,1,0.8,655,1221,TRUE,TRUE,7,7
2020-12-20,1.5575950319015148,2.2461996979043404,0.8689903658986893,1,0.8,612,519,FALSE,TRUE,7,7
2020-12-21,1.5178468236150127,2.122526459730818,0.9131671874992072,1,0.8,582,413,FALSE,TRUE,7,7
2020-12-22,1.1257388384755347,1.5908421258880083,0.660635551063061,1,0.8,607,1219,TRUE,TRUE,7,7
2020-12-23,0.7349215104558737,1.0826623702204503,0.3871806506912971,1,0.8,547,978,TRUE,FALSE,7,7
2020-12-24,0.5033196729718022,0.79153697559322,0.21510237035038443,1,0.8,543,1139,FALSE,FALSE,7,7
2020-12-25,0.38338996613253984,0.6546793338735971,0.11210059839148256,1,0.8,485,906,FALSE,FALSE,7,7
2020-12-26,0.31297518587455775,0.6091844974865546,0.016765874262560987,1,0.8,471,1218,FALSE,FALSE,7,7
2020-12-27,0.2854470212616509,0.6111664011177396,0,1,0.8,447,611,FALSE,FALSE,7,7
2020-12-28,0.32049533778663486,0.6398124229826119,0.0011782525906578467,1,0.8,444,434,FALSE,FALSE,7,7
2020-12-29,0.4560262397856354,0.7656155746018478,0.14643690496942302,1,0.8,384,1395,FALSE,FALSE,7,7
2020-12-30,0.7328070746136327,1.1028766760607316,0.3627374731665337,1,0.8,412,1277,TRUE,FALSE,7,7
2020-12-31,1.1195475165690583,1.6372970489267806,0.601797984211336,1,0.8,371,533,TRUE,TRUE,7,7
2021-01-01,1.4138739039981238,2.1003258707767234,0.7274219372195242,1,0.8,366,672,TRUE,TRUE,7,7
2021-01-02,1.3523220400505993,2.0818346468980518,0.6228094332031467,1,0.8,364,672,TRUE,TRUE,7,7
2021-01-03,1.0097390327920972,1.6180039552561754,0.40147411032801916,1,0.8,327,470,TRUE,TRUE,7,7
2021-01-04,0.6611964185383625,1.117809763835341,0.20458307324138392,1,0.8,333,330,TRUE,FALSE,7,7
2021-01-05,0.4907864076845562,0.8501011932603838,0.13147162210872865,1,0.8,303,614,TRUE,FALSE,7,7
2021-01-06,0.5262380027288837,0.8884328127979206,0.16404319265984668,1,0.8,306,421,TRUE,FALSE,7,7
2021-01-07,0.7729995099315141,1.2635607415959473,0.2824382782670809,1,0.8076923076923077,304,790,TRUE,FALSE,7,7
2021-01-08,1.2545414678875457,1.9218058564475973,0.5872770793274941,1,0.8153846153846154,285,518,TRUE,TRUE,7,7
2021-01-09,1.813977664139088,2.553307301433733,1.074648026844443,1,0.8230769230769232,243,295,FALSE,TRUE,7,7
2021-01-10,1.9441688470230134,2.6232037061613664,1.2651339878846604,1,0.8307692307692308,271,330,FALSE,TRUE,7,7
2021-01-11,1.4839720390467412,2.018921835091439,0.9490222430020436,1,0.8384615384615385,267,288,FALSE,TRUE,7,7
2021-01-12,0.8552356086933294,1.215709968552371,0.4947612488342878,1,0.8461538461538461,261,375,TRUE,FALSE,7,7
2021-01-13,0.4441594027572388,0.707929662299982,0.18038914321449562,1,0.8538461538461539,253,323,FALSE,FALSE,7,7
2021-01-14,0.2756709676682131,0.527212782617107,0.024129152719319147,1,0.8615384615384616,255,345,FALSE,FALSE,7,7
2021-01-15,0.2559329435839148,0.5444278077740479,0,1,0.8692307692307693,252,580,FALSE,FALSE,7,7
2021-01-16,0.35609978128785263,0.7315062770114222,0,1,0.8769230769230769,238,549,FALSE,FALSE,7,7
2021-01-17,0.5821574746245891,1.0795524573459836,0.08476249190319463,1,0.8846153846153847,245,213,TRUE,FALSE,7,7
2021-01-18,0.9163879048173882,1.490252001915723,0.34252380771905344,1,0.8923076923076924,210,168,TRUE,FALSE,7,7
2021-01-19,1.2896167787763961,1.850225706666608,0.7290078508861842,1,0.9,222,463,TRUE,TRUE,7,7
2021-01-20,1.551192983232288,2.1143325290195447,0.9880534374450314,1,0.9076923076923077,219,234,FALSE,TRUE,7,7
2021-01-21,1.5695721337165698,2.2035658074413043,0.9355784599918355,1,0.9153846153846155,211,350,FALSE,TRUE,7,7
2021-01-22,1.388903756584183,2.054775162682891,0.7230323504854752,1,0.9230769230769231,170,251,TRUE,TRUE,7,7
2021-01-23,1.1757109384198627,1.7790405740553248,0.5723813027844006,1,0.9307692307692308,232,327,TRUE,TRUE,7,7
2021-01-24,1.0095052978123418,1.5071114932325638,0.5118991023921198,1,0.9384615384615385,213,167,TRUE,TRUE,7,7
2021-01-25,0.8865298440843148,1.2825757798391733,0.49048390832945643,1,0.9461538461538461,209,180,TRUE,FALSE,7,7
2021-01-26,0.7989755563136791,1.1330107900994109,0.4649403225279473,1,0.9538461538461539,194,299,TRUE,FALSE,7,7
2021-01-27,0.827391656789812,1.2351590987357255,0.41962421484389845,1,0.9615384615384616,179,307,TRUE,FALSE,7,7
2021-01-28,1.048909043522114,1.6899306361119835,0.40788745093224443,1,0.9692307692307692,226,249,TRUE,TRUE,7,7
2021-01-29,1.3945314493816436,2.1694255899669637,0.6196373087963235,1,0.976923076923077,200,270,TRUE,TRUE,7,7
2021-01-30,1.4560014484420223,2.170651694410646,0.7413512024733985,1,0.9846153846153847,223,354,TRUE,TRUE,7,7
