Re,infections,observations,date,replicate
1.1,152,96,2020-05-29,11
1.1,159,109,2020-05-30,11
1.1,149,114,2020-05-31,11
1.1,167,63,2020-06-01,11
1.1,174,89,2020-06-02,11
1.1,142,249,2020-06-03,11
1.1,164,188,2020-06-04,11
1.1,168,269,2020-06-05,11
1.1,185,143,2020-06-06,11
1.1,161,107,2020-06-07,11
1.1,193,96,2020-06-08,11
1.1,195,174,2020-06-09,11
1.1,178,255,2020-06-10,11
1.1,197,211,2020-06-11,11
1.1,195,148,2020-06-12,11
1.1,172,102,2020-06-13,11
1.1,207,106,2020-06-14,11
1.1,199,103,2020-06-15,11
1.1,211,201,2020-06-16,11
1.1,236,124,2020-06-17,11
1.1,223,145,2020-06-18,11
1.1,220,220,2020-06-19,11
1.1,238,254,2020-06-20,11
1.1,238,128,2020-06-21,11
1.1,233,147,2020-06-22,11
1.1,239,173,2020-06-23,11
1.1,239,149,2020-06-24,11
1.1,286,259,2020-06-25,11
1.1,235,275,2020-06-26,11
1.1,278,249,2020-06-27,11
1.1,265,120,2020-06-28,11
1.1,279,111,2020-06-29,11
1.1,291,360,2020-06-30,11
1.1,274,215,2020-07-01,11
1.1,305,358,2020-07-02,11
1.1,289,254,2020-07-03,11
1.1,316,250,2020-07-04,11
1.1,286,152,2020-07-05,11
1.1,289,148,2020-07-06,11
1.1,335,369,2020-07-07,11
1.1,309,225,2020-07-08,11
1.1,360,324,2020-07-09,11
1.1,347,399,2020-07-10,11
1.1095238095238096,301,226,2020-07-11,11
1.119047619047619,363,359,2020-07-12,11
1.1285714285714286,371,130,2020-07-13,11
1.1380952380952383,384,472,2020-07-14,11
1.1476190476190478,358,201,2020-07-15,11
1.1571428571428573,403,279,2020-07-16,11
1.1666666666666667,411,420,2020-07-17,11
1.1761904761904762,420,257,2020-07-18,11
1.1857142857142857,450,308,2020-07-19,11
1.1952380952380952,477,215,2020-07-20,11
1.204761904761905,489,362,2020-07-21,11
1.2142857142857144,472,293,2020-07-22,11
1.223809523809524,566,810,2020-07-23,11
1.2333333333333334,528,352,2020-07-24,11
1.2428571428571429,575,274,2020-07-25,11
1.2523809523809524,616,247,2020-07-26,11
1.2619047619047619,682,282,2020-07-27,11
1.2714285714285714,700,584,2020-07-28,11
1.280952380952381,734,442,2020-07-29,11
1.2904761904761906,779,656,2020-07-30,11
1.3,865,483,2020-07-31,11
1.3,903,554,2020-08-01,11
1.3,980,507,2020-08-02,11
1.3,983,427,2020-08-03,11
1.3,1066,564,2020-08-04,11
1.3,1150,690,2020-08-05,11
1.3,1162,1008,2020-08-06,11
1.3,1225,600,2020-08-07,11
1.3,1386,566,2020-08-08,11
1.3,1366,968,2020-08-09,11
1.280952380952381,1459,487,2020-08-10,11
1.2619047619047619,1513,1481,2020-08-11,11
1.2428571428571429,1650,1006,2020-08-12,11
1.223809523809524,1673,1118,2020-08-13,11
1.2047619047619047,1721,1099,2020-08-14,11
1.1857142857142857,1767,874,2020-08-15,11
1.1666666666666667,1806,879,2020-08-16,11
1.1476190476190475,1856,637,2020-08-17,11
1.1285714285714286,2004,1408,2020-08-18,11
1.1095238095238096,1864,1002,2020-08-19,11
1.0904761904761906,1938,1808,2020-08-20,11
1.0714285714285714,2015,1864,2020-08-21,11
1.0523809523809524,1920,2360,2020-08-22,11
1.0333333333333332,1910,1609,2020-08-23,11
1.0142857142857142,1852,1342,2020-08-24,11
0.9952380952380953,1919,2203,2020-08-25,11
0.9761904761904763,1810,1429,2020-08-26,11
0.9571428571428572,1779,1923,2020-08-27,11
0.9380952380952381,1806,3013,2020-08-28,11
0.9190476190476191,1741,2876,2020-08-29,11
0.9,1734,1434,2020-08-30,11
0.9,1681,1216,2020-08-31,11
0.9,1648,2277,2020-09-01,11
0.9,1603,1484,2020-09-02,11
0.9,1584,2382,2020-09-03,11
0.9,1551,1569,2020-09-04,11
0.9,1510,1650,2020-09-05,11
0.9,1459,1463,2020-09-06,11
0.9,1361,1024,2020-09-07,11
0.9,1435,2774,2020-09-08,11
0.9,1469,1264,2020-09-09,11
0.9,1314,1888,2020-09-10,11
0.9,1375,3008,2020-09-11,11
0.9,1314,1491,2020-09-12,11
0.9,1246,1105,2020-09-13,11
0.9,1270,890,2020-09-14,11
0.9,1241,2305,2020-09-15,11
0.9,1158,2116,2020-09-16,11
0.9,1177,1864,2020-09-17,11
0.9,1181,1216,2020-09-18,11
0.9,1076,1824,2020-09-19,11
0.9,1123,1482,2020-09-20,11
0.9,1027,861,2020-09-21,11
0.9,1082,1868,2020-09-22,11
0.9,1007,905,2020-09-23,11
0.9,1011,1939,2020-09-24,11
0.9,945,1103,2020-09-25,11
0.9,997,1151,2020-09-26,11
0.9,906,740,2020-09-27,11
0.9,888,976,2020-09-28,11
0.9,874,1271,2020-09-29,11
0.9,862,984,2020-09-30,11
0.9,827,1010,2020-10-01,11
0.9,871,1397,2020-10-02,11
0.9,826,1216,2020-10-03,11
0.9,820,1350,2020-10-04,11
0.9,802,516,2020-10-05,11
0.9,818,964,2020-10-06,11
0.9,754,812,2020-10-07,11
0.9,744,1018,2020-10-08,11
0.9095238095238095,721,1044,2020-10-09,11
0.9190476190476191,732,1121,2020-10-10,11
0.9285714285714286,736,610,2020-10-11,11
0.9380952380952381,736,480,2020-10-12,11
0.9476190476190477,726,769,2020-10-13,11
0.9571428571428572,768,1384,2020-10-14,11
0.9666666666666667,738,1589,2020-10-15,11
0.9761904761904763,683,599,2020-10-16,11
0.9857142857142858,750,835,2020-10-17,11
0.9952380952380953,737,531,2020-10-18,11
1.0047619047619047,701,459,2020-10-19,11
1.0142857142857142,710,664,2020-10-20,11
1.023809523809524,757,659,2020-10-21,11
1.0333333333333334,739,725,2020-10-22,11
1.042857142857143,734,983,2020-10-23,11
1.0523809523809524,730,1080,2020-10-24,11
1.061904761904762,796,660,2020-10-25,11
1.0714285714285716,820,374,2020-10-26,11
1.080952380952381,843,633,2020-10-27,11
1.0904761904761906,823,828,2020-10-28,11
1.1,847,766,2020-10-29,11
1.1,910,710,2020-10-30,11
1.1,899,792,2020-10-31,11
1.1,865,556,2020-11-01,11
1.1,1003,531,2020-11-02,11
1.1,970,563,2020-11-03,11
1.1,924,720,2020-11-04,11
1.1,1000,1056,2020-11-05,11
1.1,1078,978,2020-11-06,11
1.1,1043,911,2020-11-07,11
1.1,1074,646,2020-11-08,11
1.1,1061,717,2020-11-09,11
1.1,1075,989,2020-11-10,11
1.1,1151,1027,2020-11-11,11
1.1,1160,1106,2020-11-12,11
1.1,1173,1527,2020-11-13,11
1.1,1179,931,2020-11-14,11
1.1,1214,678,2020-11-15,11
1.1,1226,472,2020-11-16,11
1.1,1244,1213,2020-11-17,11
1.0857142857142859,1302,1106,2020-11-18,11
1.0714285714285716,1315,1672,2020-11-19,11
1.0571428571428572,1231,1544,2020-11-20,11
1.042857142857143,1328,1068,2020-11-21,11
1.0285714285714287,1272,930,2020-11-22,11
1.0142857142857145,1213,709,2020-11-23,11
1,1290,1694,2020-11-24,11
0.9857142857142858,1216,1168,2020-11-25,11
0.9714285714285715,1254,1549,2020-11-26,11
0.9571428571428572,1189,1141,2020-11-27,11
0.942857142857143,1132,1095,2020-11-28,11
0.9285714285714286,1066,750,2020-11-29,11
0.9142857142857144,1119,1140,2020-11-30,11
0.9000000000000001,1082,1379,2020-12-01,11
0.8857142857142858,1110,878,2020-12-02,11
0.8714285714285714,1009,1463,2020-12-03,11
0.8571428571428572,905,1136,2020-12-04,11
0.842857142857143,945,1378,2020-12-05,11
0.8285714285714286,871,947,2020-12-06,11
0.8142857142857143,832,632,2020-12-07,11
0.8,790,1170,2020-12-08,11
0.8,797,1230,2020-12-09,11
0.8,705,927,2020-12-10,11
0.8,644,1389,2020-12-11,11
0.8,708,990,2020-12-12,11
0.8,660,1278,2020-12-13,11
0.8,588,1055,2020-12-14,11
0.8,602,1166,2020-12-15,11
0.8,556,647,2020-12-16,11
0.8,521,949,2020-12-17,11
0.8,531,1060,2020-12-18,11
0.8,463,1152,2020-12-19,11
0.8,465,769,2020-12-20,11
0.8,451,559,2020-12-21,11
0.8,421,668,2020-12-22,11
0.8,416,438,2020-12-23,11
0.8,399,573,2020-12-24,11
0.8,371,676,2020-12-25,11
0.8,392,726,2020-12-26,11
0.8,331,368,2020-12-27,11
0.8,311,517,2020-12-28,11
0.8,293,1064,2020-12-29,11
0.8,308,521,2020-12-30,11
0.8,287,677,2020-12-31,11
0.8,278,278,2021-01-01,11
0.8,271,417,2021-01-02,11
0.8,247,295,2021-01-03,11
0.8,240,245,2021-01-04,11
0.8,211,585,2021-01-05,11
0.8,238,263,2021-01-06,11
0.8076923076923077,258,339,2021-01-07,11
0.8153846153846154,186,479,2021-01-08,11
0.8230769230769232,204,381,2021-01-09,11
0.8307692307692308,195,271,2021-01-10,11
0.8384615384615385,166,183,2021-01-11,11
0.8461538461538461,192,307,2021-01-12,11
0.8538461538461539,177,396,2021-01-13,11
0.8615384615384616,171,305,2021-01-14,11
0.8692307692307693,185,168,2021-01-15,11
0.8769230769230769,145,330,2021-01-16,11
0.8846153846153847,160,140,2021-01-17,11
0.8923076923076924,141,176,2021-01-18,11
0.9,169,210,2021-01-19,11
0.9076923076923077,161,208,2021-01-20,11
0.9153846153846155,154,158,2021-01-21,11
0.9230769230769231,167,240,2021-01-22,11
0.9307692307692308,166,208,2021-01-23,11
0.9384615384615385,156,128,2021-01-24,11
0.9461538461538461,158,110,2021-01-25,11
0.9538461538461539,135,196,2021-01-26,11
0.9615384615384616,162,114,2021-01-27,11
0.9692307692307692,138,231,2021-01-28,11
0.976923076923077,149,242,2021-01-29,11
0.9846153846153847,161,169,2021-01-30,11
0.9923076923076923,136,76,2021-01-31,11
1,167,95,2021-02-01,11
1,164,143,2021-02-02,11
1,156,141,2021-02-03,11
1,176,156,2021-02-04,11
1,149,196,2021-02-05,11
1,169,150,2021-02-06,11
1,147,96,2021-02-07,11
1,164,73,2021-02-08,11
1,160,217,2021-02-09,11
2.5,100,0,2020-02-02,12
2.5,5,0,2020-02-03,12
2.5,26,0,2020-02-04,12
2.5,49,5,2020-02-05,12
2.5,58,4,2020-02-06,12
2.5,68,10,2020-02-07,12
2.5,80,8,2020-02-08,12
2.5,104,8,2020-02-09,12
2.5,123,15,2020-02-10,12
2.5,169,60,2020-02-11,12
2.5,222,48,2020-02-12,12
2.5,228,40,2020-02-13,12
2.5,316,70,2020-02-14,12
2.5,448,51,2020-02-15,12
2.5,497,24,2020-02-16,12
2.5,529,46,2020-02-17,12
2.5,792,234,2020-02-18,12
2.5,888,177,2020-02-19,12
2.5,1146,190,2020-02-20,12
2.5,1424,279,2020-02-21,12
2.435483870967742,1757,243,2020-02-22,12
2.370967741935484,2117,162,2020-02-23,12
2.306451612903226,2494,307,2020-02-24,12
2.241935483870968,2975,601,2020-02-25,12
2.1774193548387095,3505,904,2020-02-26,12
2.1129032258064515,4083,878,2020-02-27,12
2.0483870967741935,4622,1250,2020-02-28,12
1.9838709677419355,5319,1213,2020-02-29,12
1.9193548387096775,6259,978,2020-03-01,12
1.8548387096774195,6906,763,2020-03-02,12
1.7903225806451613,7842,2968,2020-03-03,12
1.7258064516129032,8573,2137,2020-03-04,12
1.6612903225806452,9430,5028,2020-03-05,12
1.596774193548387,10133,2859,2020-03-06,12
1.532258064516129,11044,4691,2020-03-07,12
1.467741935483871,11780,2344,2020-03-08,12
1.403225806451613,12254,3775,2020-03-09,12
1.338709677419355,12879,9730,2020-03-10,12
1.2741935483870968,13194,6214,2020-03-11,12
1.2096774193548387,13325,6746,2020-03-12,12
1.1451612903225807,13271,11548,2020-03-13,12
1.0806451612903225,13169,9762,2020-03-14,12
1.0161290322580645,12951,9015,2020-03-15,12
0.9516129032258065,12200,5779,2020-03-16,12
0.8870967741935485,11496,13026,2020-03-17,12
0.8225806451612905,10634,18622,2020-03-18,12
0.7580645161290323,9584,13847,2020-03-19,12
0.6935483870967742,8425,11323,2020-03-20,12
0.6290322580645162,7429,12843,2020-03-21,12
0.564516129032258,6146,11395,2020-03-22,12
0.5,4920,5976,2020-03-23,12
0.5,4526,20491,2020-03-24,12
0.5,4029,13371,2020-03-25,12
0.5,3616,12440,2020-03-26,12
0.5,3203,7141,2020-03-27,12
0.5,2675,8813,2020-03-28,12
0.5,2378,7987,2020-03-29,12
0.5,2086,5917,2020-03-30,12
0.5,1818,23048,2020-03-31,12
0.5,1599,9700,2020-04-01,12
0.5095238095238095,1414,7622,2020-04-02,12
0.5190476190476191,1210,8225,2020-04-03,12
0.5285714285714286,1091,4067,2020-04-04,12
0.5380952380952381,1007,3907,2020-04-05,12
0.5476190476190476,869,2912,2020-04-06,12
0.5571428571428572,835,2533,2020-04-07,12
0.5666666666666667,716,2887,2020-04-08,12
0.5761904761904761,643,2850,2020-04-09,12
0.5857142857142856,588,3131,2020-04-10,12
0.5952380952380952,521,2724,2020-04-11,12
0.6047619047619047,528,2292,2020-04-12,12
0.6142857142857142,467,924,2020-04-13,12
0.6238095238095238,414,4203,2020-04-14,12
0.6333333333333333,394,1562,2020-04-15,12
0.6428571428571428,379,1822,2020-04-16,12
0.6523809523809523,324,1171,2020-04-17,12
0.6619047619047619,295,1258,2020-04-18,12
0.6714285714285714,265,522,2020-04-19,12
0.6809523809523809,285,416,2020-04-20,12
0.6904761904761905,258,1095,2020-04-21,12
0.7,243,687,2020-04-22,12
0.7,214,909,2020-04-23,12
0.7,211,705,2020-04-24,12
0.7,203,643,2020-04-25,12
0.7,165,354,2020-04-26,12
0.7,177,207,2020-04-27,12
0.7,168,642,2020-04-28,12
0.7,140,340,2020-04-29,12
0.7,137,335,2020-04-30,12
0.7,134,280,2020-05-01,12
0.7363636363636363,113,129,2020-05-02,12
0.7727272727272727,125,154,2020-05-03,12
0.8090909090909091,135,194,2020-05-04,12
0.8454545454545455,126,590,2020-05-05,12
0.8818181818181818,116,333,2020-05-06,12
0.9181818181818182,115,108,2020-05-07,12
0.9545454545454546,136,145,2020-05-08,12
0.990909090909091,119,152,2020-05-09,12
1.0272727272727273,131,202,2020-05-10,12
1.0636363636363637,142,93,2020-05-11,12
1.1,121,158,2020-05-12,12
1.1,149,187,2020-05-13,12
1.1,141,187,2020-05-14,12
1.1,145,216,2020-05-15,12
1.1,129,108,2020-05-16,12
1.1,158,77,2020-05-17,12
1.1,135,62,2020-05-18,12
1.1,147,238,2020-05-19,12
1.1,142,313,2020-05-20,12
1.1,162,147,2020-05-21,12
1.1,169,258,2020-05-22,12
1.1,156,164,2020-05-23,12
1.1,159,96,2020-05-24,12
1.1,192,117,2020-05-25,12
1.1,165,350,2020-05-26,12
1.1,194,161,2020-05-27,12
1.1,198,91,2020-05-28,12
1.1,186,109,2020-05-29,12
1.1,176,143,2020-05-30,12
1.1,205,104,2020-05-31,12
1.1,197,80,2020-06-01,12
1.1,176,191,2020-06-02,12
1.1,205,232,2020-06-03,12
1.1,209,196,2020-06-04,12
1.1,226,146,2020-06-05,12
1.1,229,179,2020-06-06,12
1.1,223,78,2020-06-07,12
1.1,246,113,2020-06-08,12
1.1,246,212,2020-06-09,12
1.1,212,224,2020-06-10,12
1.1,252,270,2020-06-11,12
1.1,253,234,2020-06-12,12
1.1,217,260,2020-06-13,12
1.1,299,135,2020-06-14,12
1.1,279,97,2020-06-15,12
1.1,261,563,2020-06-16,12
1.1,276,326,2020-06-17,12
1.1,287,267,2020-06-18,12
1.1,318,257,2020-06-19,12
1.1,319,267,2020-06-20,12
1.1,301,185,2020-06-21,12
1.1,319,145,2020-06-22,12
1.1,331,544,2020-06-23,12
1.1,358,454,2020-06-24,12
1.1,337,262,2020-06-25,12
1.1,334,206,2020-06-26,12
1.1,388,363,2020-06-27,12
1.1,358,260,2020-06-28,12
1.1,373,182,2020-06-29,12
1.1,394,544,2020-06-30,12
1.1,398,542,2020-07-01,12
1.1,390,286,2020-07-02,12
1.1,405,438,2020-07-03,12
1.1,412,430,2020-07-04,12
1.1,433,158,2020-07-05,12
1.1,458,172,2020-07-06,12
1.1,403,557,2020-07-07,12
1.1,465,518,2020-07-08,12
1.1,456,498,2020-07-09,12
1.1,482,481,2020-07-10,12
1.1095238095238096,454,307,2020-07-11,12
1.119047619047619,507,248,2020-07-12,12
1.1285714285714286,543,327,2020-07-13,12
1.1380952380952383,514,706,2020-07-14,12
1.1476190476190478,529,592,2020-07-15,12
1.1571428571428573,554,419,2020-07-16,12
1.1666666666666667,558,379,2020-07-17,12
1.1761904761904762,563,408,2020-07-18,12
1.1857142857142857,609,320,2020-07-19,12
1.1952380952380952,637,240,2020-07-20,12
1.204761904761905,700,768,2020-07-21,12
1.2142857142857144,715,655,2020-07-22,12
1.223809523809524,735,853,2020-07-23,12
1.2333333333333334,801,710,2020-07-24,12
1.2428571428571429,814,510,2020-07-25,12
1.2523809523809524,878,371,2020-07-26,12
1.2619047619047619,912,490,2020-07-27,12
1.2714285714285714,917,961,2020-07-28,12
1.280952380952381,1012,1356,2020-07-29,12
1.2904761904761906,1076,884,2020-07-30,12
1.3,1135,822,2020-07-31,12
1.3,1231,477,2020-08-01,12
1.3,1304,590,2020-08-02,12
1.3,1284,372,2020-08-03,12
1.3,1420,1535,2020-08-04,12
1.3,1513,854,2020-08-05,12
1.3,1642,978,2020-08-06,12
1.3,1713,937,2020-08-07,12
1.3,1819,1113,2020-08-08,12
1.3,1968,898,2020-08-09,12
1.280952380952381,1956,501,2020-08-10,12
1.2619047619047619,2018,1808,2020-08-11,12
1.2428571428571429,2198,1935,2020-08-12,12
1.223809523809524,2230,2491,2020-08-13,12
1.2047619047619047,2328,1717,2020-08-14,12
1.1857142857142857,2355,1264,2020-08-15,12
1.1666666666666667,2424,1400,2020-08-16,12
1.1476190476190475,2459,723,2020-08-17,12
1.1285714285714286,2498,1924,2020-08-18,12
1.1095238095238096,2551,1402,2020-08-19,12
1.0904761904761906,2608,2797,2020-08-20,12
1.0714285714285714,2630,3155,2020-08-21,12
1.0523809523809524,2589,2493,2020-08-22,12
1.0333333333333332,2594,1477,2020-08-23,12
1.0142857142857142,2680,841,2020-08-24,12
0.9952380952380953,2577,2892,2020-08-25,12
0.9761904761904763,2550,3545,2020-08-26,12
0.9571428571428572,2508,4768,2020-08-27,12
0.9380952380952381,2399,2336,2020-08-28,12
0.9190476190476191,2391,2014,2020-08-29,12
0.9,2315,1359,2020-08-30,12
0.9,2279,1538,2020-08-31,12
0.9,2181,5024,2020-09-01,12
0.9,2137,3340,2020-09-02,12
0.9,2175,3049,2020-09-03,12
0.9,2154,1947,2020-09-04,12
0.9,2059,2159,2020-09-05,12
0.9,1984,2994,2020-09-06,12
0.9,1864,957,2020-09-07,12
0.9,1915,3318,2020-09-08,12
0.9,1820,2420,2020-09-09,12
0.9,1817,3365,2020-09-10,12
0.9,1821,2566,2020-09-11,12
0.9,1778,2807,2020-09-12,12
0.9,1659,1406,2020-09-13,12
0.9,1713,1098,2020-09-14,12
0.9,1702,2594,2020-09-15,12
0.9,1709,2549,2020-09-16,12
0.9,1546,2786,2020-09-17,12
0.9,1596,2825,2020-09-18,12
0.9,1540,1732,2020-09-19,12
0.9,1541,1405,2020-09-20,12
0.9,1448,698,2020-09-21,12
0.9,1394,2984,2020-09-22,12
0.9,1409,3048,2020-09-23,12
0.9,1371,1548,2020-09-24,12
0.9,1333,1367,2020-09-25,12
0.9,1349,1257,2020-09-26,12
0.9,1274,1195,2020-09-27,12
0.9,1243,743,2020-09-28,12
0.9,1217,2610,2020-09-29,12
0.9,1130,2396,2020-09-30,12
0.9,1152,1695,2020-10-01,12
0.9,1110,1782,2020-10-02,12
0.9,1051,1317,2020-10-03,12
0.9,1090,1145,2020-10-04,12
0.9,1061,696,2020-10-05,12
0.9,999,1818,2020-10-06,12
0.9,993,1034,2020-10-07,12
0.9,1009,1765,2020-10-08,12
0.9095238095238095,925,1057,2020-10-09,12
0.9190476190476191,967,1260,2020-10-10,12
0.9285714285714286,903,950,2020-10-11,12
0.9380952380952381,978,776,2020-10-12,12
0.9476190476190477,921,1704,2020-10-13,12
0.9571428571428572,879,1583,2020-10-14,12
0.9666666666666667,942,1160,2020-10-15,12
0.9761904761904763,900,1222,2020-10-16,12
0.9857142857142858,895,1032,2020-10-17,12
0.9952380952380953,918,830,2020-10-18,12
1.0047619047619047,935,590,2020-10-19,12
1.0142857142857142,940,1855,2020-10-20,12
1.023809523809524,930,1665,2020-10-21,12
1.0333333333333334,989,1336,2020-10-22,12
1.042857142857143,1005,736,2020-10-23,12
1.0523809523809524,972,655,2020-10-24,12
1.061904761904762,1050,911,2020-10-25,12
1.0714285714285716,1100,769,2020-10-26,12
1.080952380952381,1069,2271,2020-10-27,12
1.0904761904761906,1095,1720,2020-10-28,12
1.1,1075,1149,2020-10-29,12
1.1,1142,1218,2020-10-30,12
1.1,1150,1039,2020-10-31,12
1.1,1226,721,2020-11-01,12
1.1,1149,444,2020-11-02,12
1.1,1245,1092,2020-11-03,12
1.1,1235,1543,2020-11-04,12
1.1,1307,1479,2020-11-05,12
1.1,1295,1276,2020-11-06,12
1.1,1316,1284,2020-11-07,12
1.1,1364,923,2020-11-08,12
1.1,1336,498,2020-11-09,12
1.1,1385,1936,2020-11-10,12
1.1,1426,1995,2020-11-11,12
1.1,1473,1462,2020-11-12,12
1.1,1536,1622,2020-11-13,12
1.1,1555,1024,2020-11-14,12
1.1,1512,856,2020-11-15,12
1.1,1541,512,2020-11-16,12
1.1,1638,1867,2020-11-17,12
1.0857142857142859,1627,2134,2020-11-18,12
1.0714285714285716,1678,1698,2020-11-19,12
1.0571428571428572,1600,1530,2020-11-20,12
1.042857142857143,1722,1941,2020-11-21,12
1.0285714285714287,1686,871,2020-11-22,12
1.0142857142857145,1708,622,2020-11-23,12
1,1552,2713,2020-11-24,12
0.9857142857142858,1672,1723,2020-11-25,12
0.9714285714285715,1648,2605,2020-11-26,12
0.9571428571428572,1558,2673,2020-11-27,12
0.942857142857143,1567,1086,2020-11-28,12
0.9285714285714286,1469,1083,2020-11-29,12
0.9142857142857144,1449,856,2020-11-30,12
0.9000000000000001,1457,2118,2020-12-01,12
0.8857142857142858,1360,1709,2020-12-02,12
0.8714285714285714,1379,2211,2020-12-03,12
0.8571428571428572,1259,1889,2020-12-04,12
0.842857142857143,1267,2380,2020-12-05,12
0.8285714285714286,1164,1340,2020-12-06,12
0.8142857142857143,1087,640,2020-12-07,12
0.8,1047,2115,2020-12-08,12
0.8,1002,2099,2020-12-09,12
0.8,956,2384,2020-12-10,12
0.8,1003,1763,2020-12-11,12
0.8,877,1454,2020-12-12,12
0.8,877,917,2020-12-13,12
0.8,851,704,2020-12-14,12
0.8,753,3035,2020-12-15,12
0.8,780,1586,2020-12-16,12
0.8,683,1246,2020-12-17,12
0.8,730,1202,2020-12-18,12
0.8,691,1210,2020-12-19,12
0.8,594,995,2020-12-20,12
0.8,622,382,2020-12-21,12
0.8,570,1631,2020-12-22,12
0.8,564,898,2020-12-23,12
0.8,564,979,2020-12-24,12
0.8,535,1301,2020-12-25,12
0.8,488,1192,2020-12-26,12
0.8,485,736,2020-12-27,12
0.8,417,349,2020-12-28,12
0.8,411,745,2020-12-29,12
0.8,426,798,2020-12-30,12
0.8,395,881,2020-12-31,12
0.8,397,826,2021-01-01,12
0.8,362,514,2021-01-02,12
0.8,349,725,2021-01-03,12
0.8,339,218,2021-01-04,12
0.8,318,821,2021-01-05,12
0.8,344,513,2021-01-06,12
0.8076923076923077,302,586,2021-01-07,12
0.8153846153846154,300,330,2021-01-08,12
0.8230769230769232,281,374,2021-01-09,12
0.8307692307692308,277,416,2021-01-10,12
0.8384615384615385,239,166,2021-01-11,12
0.8461538461538461,278,540,2021-01-12,12
0.8538461538461539,257,616,2021-01-13,12
0.8615384615384616,214,667,2021-01-14,12
0.8692307692307693,229,341,2021-01-15,12
0.8769230769230769,238,202,2021-01-16,12
0.8846153846153847,215,425,2021-01-17,12
0.8923076923076924,216,129,2021-01-18,12
0.9,212,381,2021-01-19,12
0.9076923076923077,177,460,2021-01-20,12
0.9153846153846155,213,423,2021-01-21,12
0.9230769230769231,185,391,2021-01-22,12
0.9307692307692308,184,184,2021-01-23,12
0.9384615384615385,170,192,2021-01-24,12
0.9461538461538461,180,145,2021-01-25,12
0.9538461538461539,189,430,2021-01-26,12
0.9615384615384616,180,376,2021-01-27,12
0.9692307692307692,197,374,2021-01-28,12
0.976923076923077,190,196,2021-01-29,12
0.9846153846153847,194,233,2021-01-30,12
0.9923076923076923,192,156,2021-01-31,12
1,176,99,2021-02-01,12
1,178,243,2021-02-02,12
1,197,261,2021-02-03,12
1,175,207,2021-02-04,12
1,187,232,2021-02-05,12
1,178,163,2021-02-06,12
1,170,178,2021-02-07,12
1,201,59,2021-02-08,12
1,190,266,2021-02-09,12
2.5,100,0,2020-02-02,13
2.5,3,0,2020-02-03,13
2.5,21,2,2020-02-04,13
2.5,70,1,2020-02-05,13
2.5,56,3,2020-02-06,13
2.5,83,7,2020-02-07,13
2.5,98,7,2020-02-08,13
2.5,117,12,2020-02-09,13
2.5,152,12,2020-02-10,13
2.5,192,24,2020-02-11,13
2.5,251,28,2020-02-12,13
2.5,293,71,2020-02-13,13
2.5,358,69,2020-02-14,13
2.5,482,76,2020-02-15,13
2.5,551,45,2020-02-16,13
2.5,697,94,2020-02-17,13
2.5,882,220,2020-02-18,13
2.5,1090,221,2020-02-19,13
2.5,1305,271,2020-02-20,13
2.5,1634,181,2020-02-21,13
2.435483870967742,1984,367,2020-02-22,13
2.370967741935484,2350,282,2020-02-23,13
2.306451612903226,2820,258,2020-02-24,13
2.241935483870968,3541,888,2020-02-25,13
2.1774193548387095,4100,742,2020-02-26,13
2.1129032258064515,4545,682,2020-02-27,13
2.0483870967741935,5354,709,2020-02-28,13
1.9838709677419355,6349,2359,2020-02-29,13
1.9193548387096775,7082,907,2020-03-01,13
1.8548387096774195,7869,861,2020-03-02,13
1.7903225806451613,9004,5055,2020-03-03,13
1.7258064516129032,9954,4363,2020-03-04,13
1.6612903225806452,10802,4968,2020-03-05,13
1.596774193548387,11909,3903,2020-03-06,13
1.532258064516129,12726,6378,2020-03-07,13
1.467741935483871,13711,2348,2020-03-08,13
1.403225806451613,14333,2514,2020-03-09,13
1.338709677419355,14923,7859,2020-03-10,13
1.2741935483870968,15265,8054,2020-03-11,13
1.2096774193548387,15760,8330,2020-03-12,13
1.1451612903225807,15492,7796,2020-03-13,13
1.0806451612903225,15520,7275,2020-03-14,13
1.0161290322580645,14765,9556,2020-03-15,13
0.9516129032258065,14062,4340,2020-03-16,13
0.8870967741935485,13615,16611,2020-03-17,13
0.8225806451612905,12367,23033,2020-03-18,13
0.7580645161290323,11220,17496,2020-03-19,13
0.6935483870967742,9675,19814,2020-03-20,13
0.6290322580645162,8495,17160,2020-03-21,13
0.564516129032258,7150,9147,2020-03-22,13
0.5,5968,6029,2020-03-23,13
0.5,5199,20417,2020-03-24,13
0.5,4709,19126,2020-03-25,13
0.5,4165,25789,2020-03-26,13
0.5,3547,18955,2020-03-27,13
0.5,3174,13599,2020-03-28,13
0.5,2710,6069,2020-03-29,13
0.5,2416,3436,2020-03-30,13
0.5,2076,12997,2020-03-31,13
0.5,1873,10788,2020-04-01,13
0.5095238095238095,1590,11014,2020-04-02,13
0.5190476190476191,1418,8513,2020-04-03,13
0.5285714285714286,1290,6738,2020-04-04,13
0.5380952380952381,1151,3958,2020-04-05,13
0.5476190476190476,1025,2030,2020-04-06,13
0.5571428571428572,991,6314,2020-04-07,13
0.5666666666666667,788,4575,2020-04-08,13
0.5761904761904761,745,4780,2020-04-09,13
0.5857142857142856,674,4136,2020-04-10,13
0.5952380952380952,640,3059,2020-04-11,13
0.6047619047619047,609,2215,2020-04-12,13
0.6142857142857142,534,1034,2020-04-13,13
