Re,infections,observations,date,replicate
1.1,305,162,2020-07-09,60
1.1,323,258,2020-07-10,60
1.1095238095238096,350,245,2020-07-11,60
1.119047619047619,327,248,2020-07-12,60
1.1285714285714286,355,132,2020-07-13,60
1.1380952380952383,360,382,2020-07-14,60
1.1476190476190478,399,520,2020-07-15,60
1.1571428571428573,383,167,2020-07-16,60
1.1666666666666667,391,166,2020-07-17,60
1.1761904761904762,389,320,2020-07-18,60
1.1857142857142857,400,229,2020-07-19,60
1.1952380952380952,424,156,2020-07-20,60
1.204761904761905,470,436,2020-07-21,60
1.2142857142857144,436,388,2020-07-22,60
1.223809523809524,509,316,2020-07-23,60
1.2333333333333334,521,247,2020-07-24,60
1.2428571428571429,570,252,2020-07-25,60
1.2523809523809524,620,197,2020-07-26,60
1.2619047619047619,611,141,2020-07-27,60
1.2714285714285714,645,561,2020-07-28,60
1.280952380952381,690,309,2020-07-29,60
1.2904761904761906,785,396,2020-07-30,60
1.3,794,497,2020-07-31,60
1.3,797,416,2020-08-01,60
1.3,886,299,2020-08-02,60
1.3,887,306,2020-08-03,60
1.3,978,458,2020-08-04,60
1.3,1016,488,2020-08-05,60
1.3,1091,302,2020-08-06,60
1.3,1128,772,2020-08-07,60
1.3,1160,656,2020-08-08,60
1.3,1245,468,2020-08-09,60
1.280952380952381,1280,326,2020-08-10,60
1.2619047619047619,1349,798,2020-08-11,60
1.2428571428571429,1454,453,2020-08-12,60
1.223809523809524,1460,568,2020-08-13,60
1.2047619047619047,1556,792,2020-08-14,60
1.1857142857142857,1528,545,2020-08-15,60
1.1666666666666667,1645,534,2020-08-16,60
1.1476190476190475,1690,393,2020-08-17,60
1.1285714285714286,1666,1102,2020-08-18,60
1.1095238095238096,1643,716,2020-08-19,60
1.0904761904761906,1710,866,2020-08-20,60
1.0714285714285714,1763,1020,2020-08-21,60
1.0523809523809524,1716,1351,2020-08-22,60
1.0333333333333332,1708,641,2020-08-23,60
1.0142857142857142,1705,690,2020-08-24,60
0.9952380952380953,1764,2027,2020-08-25,60
0.9761904761904763,1700,1232,2020-08-26,60
0.9571428571428572,1606,1071,2020-08-27,60
0.9380952380952381,1563,1247,2020-08-28,60
0.9190476190476191,1578,1120,2020-08-29,60
0.9,1482,837,2020-08-30,60
0.9,1511,528,2020-08-31,60
0.9,1425,1603,2020-09-01,60
0.9,1400,2144,2020-09-02,60
0.9,1379,1508,2020-09-03,60
0.9,1328,2112,2020-09-04,60
0.9,1329,1650,2020-09-05,60
0.9,1272,1135,2020-09-06,60
0.9,1303,548,2020-09-07,60
0.9,1263,1593,2020-09-08,60
0.9,1209,2263,2020-09-09,60
0.9,1174,2086,2020-09-10,60
0.9,1099,1806,2020-09-11,60
0.9,1175,1649,2020-09-12,60
0.9,1164,1122,2020-09-13,60
0.9,1036,846,2020-09-14,60
0.9,1042,2282,2020-09-15,60
0.9,1046,2374,2020-09-16,60
0.9,1031,1696,2020-09-17,60
0.9,1031,1783,2020-09-18,60
0.9,985,1760,2020-09-19,60
0.9,985,1137,2020-09-20,60
0.9,986,863,2020-09-21,60
0.9,936,1974,2020-09-22,60
0.9,888,1768,2020-09-23,60
0.9,903,2239,2020-09-24,60
0.9,894,1684,2020-09-25,60
0.9,866,1538,2020-09-26,60
0.9,812,576,2020-09-27,60
0.9,797,555,2020-09-28,60
0.9,828,2377,2020-09-29,60
0.9,768,2211,2020-09-30,60
0.9,764,1433,2020-10-01,60
0.9,749,1318,2020-10-02,60
0.9,734,1040,2020-10-03,60
0.9,789,706,2020-10-04,60
0.9,678,575,2020-10-05,60
0.9,699,1949,2020-10-06,60
0.9,671,1270,2020-10-07,60
0.9,698,961,2020-10-08,60
0.9095238095238095,694,1053,2020-10-09,60
0.9190476190476191,654,837,2020-10-10,60
0.9285714285714286,656,472,2020-10-11,60
0.9380952380952381,656,528,2020-10-12,60
0.9476190476190477,633,1445,2020-10-13,60
0.9571428571428572,599,1103,2020-10-14,60
0.9666666666666667,598,1556,2020-10-15,60
0.9761904761904763,637,1409,2020-10-16,60
0.9857142857142858,596,775,2020-10-17,60
0.9952380952380953,666,446,2020-10-18,60
1.0047619047619047,607,442,2020-10-19,60
1.0142857142857142,612,867,2020-10-20,60
1.023809523809524,655,1052,2020-10-21,60
1.0333333333333334,614,693,2020-10-22,60
1.042857142857143,649,1035,2020-10-23,60
1.0523809523809524,646,952,2020-10-24,60
1.061904761904762,710,423,2020-10-25,60
1.0714285714285716,660,353,2020-10-26,60
1.080952380952381,685,1403,2020-10-27,60
1.0904761904761906,709,847,2020-10-28,60
1.1,775,643,2020-10-29,60
1.1,780,698,2020-10-30,60
1.1,827,945,2020-10-31,60
1.1,718,433,2020-11-01,60
1.1,812,495,2020-11-02,60
1.1,890,1112,2020-11-03,60
1.1,866,624,2020-11-04,60
1.1,776,450,2020-11-05,60
1.1,889,682,2020-11-06,60
1.1,906,684,2020-11-07,60
1.1,934,566,2020-11-08,60
1.1,941,329,2020-11-09,60
1.1,936,1067,2020-11-10,60
1.1,975,728,2020-11-11,60
1.1,1031,710,2020-11-12,60
1.1,991,734,2020-11-13,60
1.1,1040,698,2020-11-14,60
1.1,1123,370,2020-11-15,60
1.1,1148,469,2020-11-16,60
1.1,1171,1009,2020-11-17,60
1.0857142857142859,1224,1135,2020-11-18,60
1.0714285714285716,1188,788,2020-11-19,60
1.0571428571428572,1214,929,2020-11-20,60
1.042857142857143,1168,878,2020-11-21,60
1.0285714285714287,1228,404,2020-11-22,60
1.0142857142857145,1115,365,2020-11-23,60
1,1262,1432,2020-11-24,60
0.9857142857142858,1140,931,2020-11-25,60
0.9714285714285715,1139,1077,2020-11-26,60
0.9571428571428572,1179,958,2020-11-27,60
0.942857142857143,1134,972,2020-11-28,60
0.9285714285714286,1139,737,2020-11-29,60
0.9142857142857144,1045,453,2020-11-30,60
0.9000000000000001,1051,1233,2020-12-01,60
0.8857142857142858,1070,1223,2020-12-02,60
0.8714285714285714,1011,1382,2020-12-03,60
0.8571428571428572,939,952,2020-12-04,60
0.842857142857143,891,1228,2020-12-05,60
0.8285714285714286,872,813,2020-12-06,60
0.8142857142857143,811,475,2020-12-07,60
0.8,803,1230,2020-12-08,60
0.8,719,1337,2020-12-09,60
0.8,720,1333,2020-12-10,60
0.8,671,1378,2020-12-11,60
0.8,652,1112,2020-12-12,60
0.8,606,721,2020-12-13,60
0.8,595,705,2020-12-14,60
0.8,539,2338,2020-12-15,60
0.8,538,848,2020-12-16,60
0.8,518,817,2020-12-17,60
0.8,472,1260,2020-12-18,60
0.8,478,1399,2020-12-19,60
0.8,470,596,2020-12-20,60
0.8,419,665,2020-12-21,60
0.8,372,1704,2020-12-22,60
0.8,358,853,2020-12-23,60
0.8,413,962,2020-12-24,60
0.8,359,1333,2020-12-25,60
0.8,315,509,2020-12-26,60
0.8,304,415,2020-12-27,60
0.8,341,450,2020-12-28,60
0.8,258,1421,2020-12-29,60
0.8,278,816,2020-12-30,60
0.8,272,821,2020-12-31,60
0.8,261,916,2021-01-01,60
0.8,233,909,2021-01-02,60
0.8,230,491,2021-01-03,60
0.8,229,179,2021-01-04,60
0.8,192,615,2021-01-05,60
0.8,171,554,2021-01-06,60
0.8076923076923077,207,621,2021-01-07,60
0.8153846153846154,173,773,2021-01-08,60
0.8230769230769232,158,762,2021-01-09,60
0.8307692307692308,162,359,2021-01-10,60
0.8384615384615385,159,219,2021-01-11,60
0.8461538461538461,167,702,2021-01-12,60
0.8538461538461539,168,398,2021-01-13,60
0.8615384615384616,133,472,2021-01-14,60
0.8692307692307693,128,419,2021-01-15,60
0.8769230769230769,162,282,2021-01-16,60
0.8846153846153847,115,280,2021-01-17,60
0.8923076923076924,140,241,2021-01-18,60
0.9,131,502,2021-01-19,60
0.9076923076923077,133,279,2021-01-20,60
0.9153846153846155,131,352,2021-01-21,60
0.9230769230769231,127,251,2021-01-22,60
0.9307692307692308,120,158,2021-01-23,60
0.9384615384615385,107,195,2021-01-24,60
0.9461538461538461,107,162,2021-01-25,60
0.9538461538461539,128,295,2021-01-26,60
0.9615384615384616,100,177,2021-01-27,60
0.9692307692307692,124,251,2021-01-28,60
0.976923076923077,126,227,2021-01-29,60
0.9846153846153847,113,270,2021-01-30,60
0.9923076923076923,100,111,2021-01-31,60
1,123,89,2021-02-01,60
1,115,275,2021-02-02,60
1,116,408,2021-02-03,60
1,115,227,2021-02-04,60
1,109,181,2021-02-05,60
1,113,146,2021-02-06,60
1,101,100,2021-02-07,60
1,103,77,2021-02-08,60
1,105,139,2021-02-09,60
2.5,100,0,2020-02-02,61
2.5,5,0,2020-02-03,61
2.5,30,0,2020-02-04,61
2.5,45,0,2020-02-05,61
2.5,61,0,2020-02-06,61
2.5,76,1,2020-02-07,61
2.5,83,0,2020-02-08,61
2.5,104,0,2020-02-09,61
2.5,143,2,2020-02-10,61
2.5,186,2,2020-02-11,61
2.5,201,1,2020-02-12,61
2.5,250,3,2020-02-13,61
2.5,327,4,2020-02-14,61
2.5,386,11,2020-02-15,61
2.5,471,13,2020-02-16,61
2.5,605,13,2020-02-17,61
2.5,793,21,2020-02-18,61
2.5,876,70,2020-02-19,61
2.5,1146,55,2020-02-20,61
2.5,1441,40,2020-02-21,61
2.435483870967742,1693,78,2020-02-22,61
2.370967741935484,2054,71,2020-02-23,61
2.306451612903226,2429,54,2020-02-24,61
2.241935483870968,2912,140,2020-02-25,61
2.1774193548387095,3445,206,2020-02-26,61
2.1129032258064515,4039,173,2020-02-27,61
2.0483870967741935,4784,335,2020-02-28,61
1.9838709677419355,5394,393,2020-02-29,61
1.9193548387096775,6073,255,2020-03-01,61
1.8548387096774195,6945,174,2020-03-02,61
1.7903225806451613,7864,655,2020-03-03,61
1.7258064516129032,8688,1101,2020-03-04,61
1.6612903225806452,9396,980,2020-03-05,61
1.596774193548387,10320,1063,2020-03-06,61
1.532258064516129,11180,1385,2020-03-07,61
1.467741935483871,11889,880,2020-03-08,61
1.403225806451613,12210,878,2020-03-09,61
1.338709677419355,13094,2093,2020-03-10,61
1.2741935483870968,13256,1979,2020-03-11,61
1.2096774193548387,13543,1623,2020-03-12,61
1.1451612903225807,13674,3443,2020-03-13,61
1.0806451612903225,13165,4142,2020-03-14,61
1.0161290322580645,13080,2696,2020-03-15,61
0.9516129032258065,12444,2257,2020-03-16,61
0.8870967741935485,11508,6266,2020-03-17,61
0.8225806451612905,10707,7848,2020-03-18,61
0.7580645161290323,9680,5464,2020-03-19,61
0.6935483870967742,8445,4714,2020-03-20,61
0.6290322580645162,7434,11474,2020-03-21,61
0.564516129032258,6220,5208,2020-03-22,61
0.5,4907,4571,2020-03-23,61
0.5,4532,10407,2020-03-24,61
0.5,4056,10236,2020-03-25,61
0.5,3526,10380,2020-03-26,61
0.5,3063,13064,2020-03-27,61
0.5,2687,10349,2020-03-28,61
0.5,2315,5037,2020-03-29,61
0.5,2037,5392,2020-03-30,61
0.5,1834,22458,2020-03-31,61
0.5,1562,16534,2020-04-01,61
0.5095238095238095,1438,11002,2020-04-02,61
0.5190476190476191,1324,10596,2020-04-03,61
0.5285714285714286,1119,12067,2020-04-04,61
0.5380952380952381,1033,6403,2020-04-05,61
0.5476190476190476,902,3171,2020-04-06,61
0.5571428571428572,825,8084,2020-04-07,61
0.5666666666666667,696,9680,2020-04-08,61
0.5761904761904761,673,6129,2020-04-09,61
0.5857142857142856,632,6473,2020-04-10,61
0.5952380952380952,586,9787,2020-04-11,61
0.6047619047619047,498,4389,2020-04-12,61
0.6142857142857142,482,2707,2020-04-13,61
0.6238095238095238,450,5747,2020-04-14,61
0.6333333333333333,386,6239,2020-04-15,61
0.6428571428571428,383,7128,2020-04-16,61
0.6523809523809523,325,5196,2020-04-17,61
0.6619047619047619,344,4247,2020-04-18,61
0.6714285714285714,276,1686,2020-04-19,61
0.6809523809523809,263,1344,2020-04-20,61
0.6904761904761905,243,3643,2020-04-21,61
0.7,234,3665,2020-04-22,61
0.7,205,1884,2020-04-23,61
0.7,210,1727,2020-04-24,61
0.7,175,1508,2020-04-25,61
0.7,179,1267,2020-04-26,61
0.7,159,706,2020-04-27,61
0.7,130,1958,2020-04-28,61
0.7,137,1552,2020-04-29,61
0.7,165,1273,2020-04-30,61
0.7,115,840,2020-05-01,61
0.7363636363636363,124,717,2020-05-02,61
0.7727272727272727,116,567,2020-05-03,61
0.8090909090909091,146,412,2020-05-04,61
0.8454545454545455,103,702,2020-05-05,61
0.8818181818181818,114,650,2020-05-06,61
0.9181818181818182,109,435,2020-05-07,61
0.9545454545454546,113,534,2020-05-08,61
0.990909090909091,119,599,2020-05-09,61
1.0272727272727273,137,381,2020-05-10,61
1.0636363636363637,130,175,2020-05-11,61
1.1,144,394,2020-05-12,61
1.1,118,302,2020-05-13,61
1.1,146,415,2020-05-14,61
1.1,118,275,2020-05-15,61
1.1,145,230,2020-05-16,61
1.1,154,167,2020-05-17,61
1.1,154,83,2020-05-18,61
1.1,148,245,2020-05-19,61
1.1,158,216,2020-05-20,61
1.1,185,219,2020-05-21,61
1.1,157,236,2020-05-22,61
1.1,154,192,2020-05-23,61
1.1,187,74,2020-05-24,61
1.1,189,116,2020-05-25,61
1.1,191,258,2020-05-26,61
1.1,198,157,2020-05-27,61
1.1,226,184,2020-05-28,61
1.1,204,112,2020-05-29,61
1.1,218,161,2020-05-30,61
1.1,210,164,2020-05-31,61
1.1,203,78,2020-06-01,61
1.1,252,164,2020-06-02,61
1.1,221,182,2020-06-03,61
1.1,262,157,2020-06-04,61
1.1,240,158,2020-06-05,61
1.1,262,230,2020-06-06,61
1.1,258,137,2020-06-07,61
1.1,263,57,2020-06-08,61
1.1,252,166,2020-06-09,61
1.1,247,269,2020-06-10,61
1.1,253,297,2020-06-11,61
1.1,269,287,2020-06-12,61
1.1,271,325,2020-06-13,61
1.1,270,119,2020-06-14,61
1.1,294,101,2020-06-15,61
1.1,274,225,2020-06-16,61
1.1,289,231,2020-06-17,61
1.1,291,235,2020-06-18,61
1.1,289,311,2020-06-19,61
1.1,306,164,2020-06-20,61
1.1,291,183,2020-06-21,61
1.1,300,146,2020-06-22,61
1.1,324,224,2020-06-23,61
1.1,337,272,2020-06-24,61
1.1,351,178,2020-06-25,61
1.1,364,361,2020-06-26,61
1.1,323,294,2020-06-27,61
1.1,377,166,2020-06-28,61
1.1,362,133,2020-06-29,61
1.1,354,511,2020-06-30,61
1.1,388,480,2020-07-01,61
1.1,379,226,2020-07-02,61
1.1,401,264,2020-07-03,61
1.1,413,385,2020-07-04,61
1.1,428,262,2020-07-05,61
1.1,420,160,2020-07-06,61
1.1,433,352,2020-07-07,61
1.1,455,325,2020-07-08,61
1.1,485,290,2020-07-09,61
1.1,453,281,2020-07-10,61
1.1095238095238096,435,296,2020-07-11,61
1.119047619047619,507,188,2020-07-12,61
1.1285714285714286,504,258,2020-07-13,61
1.1380952380952383,534,659,2020-07-14,61
1.1476190476190478,554,638,2020-07-15,61
1.1571428571428573,545,275,2020-07-16,61
1.1666666666666667,571,397,2020-07-17,61
1.1761904761904762,627,427,2020-07-18,61
1.1857142857142857,637,505,2020-07-19,61
1.1952380952380952,626,325,2020-07-20,61
1.204761904761905,640,328,2020-07-21,61
1.2142857142857144,695,380,2020-07-22,61
1.223809523809524,727,443,2020-07-23,61
1.2333333333333334,779,525,2020-07-24,61
1.2428571428571429,837,664,2020-07-25,61
1.2523809523809524,842,456,2020-07-26,61
1.2619047619047619,891,215,2020-07-27,61
1.2714285714285714,913,461,2020-07-28,61
1.280952380952381,951,277,2020-07-29,61
1.2904761904761906,1028,445,2020-07-30,61
1.3,1089,526,2020-07-31,61
1.3,1151,635,2020-08-01,61
1.3,1227,366,2020-08-02,61
1.3,1293,476,2020-08-03,61
1.3,1410,897,2020-08-04,61
1.3,1485,573,2020-08-05,61
1.3,1570,460,2020-08-06,61
1.3,1643,577,2020-08-07,61
1.3,1724,1029,2020-08-08,61
1.3,1852,841,2020-08-09,61
1.280952380952381,1968,340,2020-08-10,61
1.2619047619047619,2017,738,2020-08-11,61
1.2428571428571429,2135,1040,2020-08-12,61
1.223809523809524,2139,1185,2020-08-13,61
1.2047619047619047,2207,1435,2020-08-14,61
1.1857142857142857,2317,1714,2020-08-15,61
1.1666666666666667,2377,693,2020-08-16,61
1.1476190476190475,2485,422,2020-08-17,61
1.1285714285714286,2485,1180,2020-08-18,61
1.1095238095238096,2486,1303,2020-08-19,61
1.0904761904761906,2576,1839,2020-08-20,61
1.0714285714285714,2515,1608,2020-08-21,61
1.0523809523809524,2485,1711,2020-08-22,61
1.0333333333333332,2504,974,2020-08-23,61
1.0142857142857142,2458,605,2020-08-24,61
0.9952380952380953,2502,1588,2020-08-25,61
0.9761904761904763,2407,2117,2020-08-26,61
0.9571428571428572,2360,1172,2020-08-27,61
0.9380952380952381,2293,2091,2020-08-28,61
0.9190476190476191,2274,2850,2020-08-29,61
0.9,2130,1492,2020-08-30,61
0.9,2160,1224,2020-08-31,61
0.9,2047,2486,2020-09-01,61
0.9,2139,3399,2020-09-02,61
0.9,1998,1590,2020-09-03,61
0.9,1978,1774,2020-09-04,61
0.9,1923,2928,2020-09-05,61
0.9,1952,2046,2020-09-06,61
0.9,1825,1352,2020-09-07,61
0.9,1777,3665,2020-09-08,61
0.9,1799,3240,2020-09-09,61
0.9,1785,2184,2020-09-10,61
0.9,1757,2562,2020-09-11,61
0.9,1664,3440,2020-09-12,61
0.9,1669,1726,2020-09-13,61
0.9,1584,1051,2020-09-14,61
0.9,1566,2832,2020-09-15,61
0.9,1564,4104,2020-09-16,61
0.9,1556,3877,2020-09-17,61
0.9,1449,1429,2020-09-18,61
0.9,1431,2923,2020-09-19,61
0.9,1462,1719,2020-09-20,61
0.9,1462,1157,2020-09-21,61
0.9,1315,1767,2020-09-22,61
0.9,1337,2772,2020-09-23,61
0.9,1274,2931,2020-09-24,61
0.9,1278,2415,2020-09-25,61
0.9,1254,2274,2020-09-26,61
0.9,1197,1151,2020-09-27,61
0.9,1175,554,2020-09-28,61
0.9,1184,2585,2020-09-29,61
0.9,1173,1789,2020-09-30,61
0.9,1128,1932,2020-10-01,61
0.9,1104,2266,2020-10-02,61
0.9,1054,2042,2020-10-03,61
0.9,986,1476,2020-10-04,61
0.9,1051,860,2020-10-05,61
0.9,1003,2192,2020-10-06,61
0.9,992,1921,2020-10-07,61
0.9,949,1639,2020-10-08,61
0.9095238095238095,1013,1927,2020-10-09,61
0.9190476190476191,942,1980,2020-10-10,61
0.9285714285714286,922,976,2020-10-11,61
0.9380952380952381,929,662,2020-10-12,61
0.9476190476190477,933,2076,2020-10-13,61
0.9571428571428572,942,2298,2020-10-14,61
0.9666666666666667,909,1360,2020-10-15,61
0.9761904761904763,971,1239,2020-10-16,61
0.9857142857142858,945,1582,2020-10-17,61
0.9952380952380953,981,1115,2020-10-18,61
1.0047619047619047,982,616,2020-10-19,61
1.0142857142857142,956,1343,2020-10-20,61
1.023809523809524,955,1553,2020-10-21,61
1.0333333333333334,1004,848,2020-10-22,61
1.042857142857143,1007,1454,2020-10-23,61
1.0523809523809524,1042,1365,2020-10-24,61
1.061904761904762,1091,1484,2020-10-25,61
1.0714285714285716,1103,458,2020-10-26,61
1.080952380952381,1115,911,2020-10-27,61
1.0904761904761906,1170,1052,2020-10-28,61
1.1,1223,1011,2020-10-29,61
1.1,1184,1221,2020-10-30,61
1.1,1269,1381,2020-10-31,61
1.1,1231,665,2020-11-01,61
1.1,1315,560,2020-11-02,61
1.1,1309,949,2020-11-03,61
1.1,1365,1479,2020-11-04,61
1.1,1325,942,2020-11-05,61
1.1,1449,1106,2020-11-06,61
1.1,1432,1909,2020-11-07,61
1.1,1502,777,2020-11-08,61
1.1,1472,465,2020-11-09,61
1.1,1565,1459,2020-11-10,61
1.1,1511,1284,2020-11-11,61
1.1,1556,1080,2020-11-12,61
1.1,1611,1249,2020-11-13,61
1.1,1675,1829,2020-11-14,61
1.1,1760,713,2020-11-15,61
1.1,1763,589,2020-11-16,61
1.1,1789,1154,2020-11-17,61
1.0857142857142859,1783,1049,2020-11-18,61
1.0714285714285716,1770,1121,2020-11-19,61
1.0571428571428572,1802,2092,2020-11-20,61
1.042857142857143,1814,1646,2020-11-21,61
1.0285714285714287,1832,893,2020-11-22,61
1.0142857142857145,1830,493,2020-11-23,61
1,1709,1824,2020-11-24,61
0.9857142857142858,1771,1500,2020-11-25,61
0.9714285714285715,1725,1524,2020-11-26,61
0.9571428571428572,1733,1154,2020-11-27,61
0.942857142857143,1690,1491,2020-11-28,61
0.9285714285714286,1572,1086,2020-11-29,61
0.9142857142857144,1667,926,2020-11-30,61
0.9000000000000001,1505,1909,2020-12-01,61
0.8857142857142858,1458,3134,2020-12-02,61
0.8714285714285714,1347,1670,2020-12-03,61
0.8571428571428572,1354,1490,2020-12-04,61
0.842857142857143,1266,2578,2020-12-05,61
0.8285714285714286,1207,933,2020-12-06,61
0.8142857142857143,1150,769,2020-12-07,61
0.8,1098,1945,2020-12-08,61
0.8,1077,2979,2020-12-09,61
0.8,988,1325,2020-12-10,61
0.8,951,2097,2020-12-11,61
0.8,934,1892,2020-12-12,61
0.8,908,1011,2020-12-13,61
0.8,867,944,2020-12-14,61
0.8,816,2289,2020-12-15,61
0.8,759,2670,2020-12-16,61
0.8,754,2250,2020-12-17,61
0.8,724,1352,2020-12-18,61
0.8,693,2084,2020-12-19,61
0.8,643,1254,2020-12-20,61
0.8,647,524,2020-12-21,61
0.8,562,1572,2020-12-22,61
0.8,602,2551,2020-12-23,61
0.8,545,1615,2020-12-24,61
0.8,507,1591,2020-12-25,61
0.8,499,1705,2020-12-26,61
0.8,470,630,2020-12-27,61
0.8,447,545,2020-12-28,61
0.8,456,1788,2020-12-29,61
0.8,427,1719,2020-12-30,61
0.8,356,960,2020-12-31,61
0.8,381,1110,2021-01-01,61
0.8,336,1110,2021-01-02,61
0.8,351,699,2021-01-03,61
0.8,334,334,2021-01-04,61
0.8,279,936,2021-01-05,61
0.8,297,1683,2021-01-06,61
0.8076923076923077,288,896,2021-01-07,61
0.8153846153846154,268,1150,2021-01-08,61
0.8230769230769232,269,1051,2021-01-09,61
0.8307692307692308,219,459,2021-01-10,61
0.8384615384615385,249,168,2021-01-11,61
0.8461538461538461,243,744,2021-01-12,61
0.8538461538461539,219,919,2021-01-13,61
0.8615384615384616,246,482,2021-01-14,61
0.8692307692307693,223,583,2021-01-15,61
0.8769230769230769,212,1006,2021-01-16,61
0.8846153846153847,230,349,2021-01-17,61
0.8923076923076924,193,232,2021-01-18,61
0.9,187,448,2021-01-19,61
0.9076923076923077,238,770,2021-01-20,61
0.9153846153846155,186,251,2021-01-21,61
0.9230769230769231,206,438,2021-01-22,61
0.9307692307692308,208,757,2021-01-23,61
0.9384615384615385,206,445,2021-01-24,61
0.9461538461538461,193,137,2021-01-25,61
0.9538461538461539,223,279,2021-01-26,61
0.9615384615384616,192,556,2021-01-27,61
0.9692307692307692,208,216,2021-01-28,61
0.976923076923077,190,231,2021-01-29,61
0.9846153846153847,185,503,2021-01-30,61
0.9923076923076923,222,350,2021-01-31,61
1,194,99,2021-02-01,61
1,205,260,2021-02-02,61
1,216,486,2021-02-03,61
1,201,195,2021-02-04,61
1,185,280,2021-02-05,61
1,196,335,2021-02-06,61
1,205,205,2021-02-07,61
1,210,114,2021-02-08,61
1,224,307,2021-02-09,61
2.5,100,0,2020-02-02,62
2.5,3,0,2020-02-03,62
2.5,35,0,2020-02-04,62
2.5,49,0,2020-02-05,62
2.5,66,1,2020-02-06,62
2.5,56,1,2020-02-07,62
2.5,74,1,2020-02-08,62
2.5,117,0,2020-02-09,62
2.5,132,1,2020-02-10,62
2.5,155,4,2020-02-11,62
2.5,215,5,2020-02-12,62
2.5,261,7,2020-02-13,62
2.5,324,4,2020-02-14,62
2.5,395,11,2020-02-15,62
2.5,478,7,2020-02-16,62
2.5,606,7,2020-02-17,62
2.5,697,24,2020-02-18,62
2.5,974,50,2020-02-19,62
2.5,1153,40,2020-02-20,62
2.5,1378,61,2020-02-21,62
2.435483870967742,1711,94,2020-02-22,62
2.370967741935484,2069,58,2020-02-23,62
2.306451612903226,2484,38,2020-02-24,62
2.241935483870968,2964,193,2020-02-25,62
2.1774193548387095,3456,171,2020-02-26,62
2.1129032258064515,4081,200,2020-02-27,62
2.0483870967741935,4704,299,2020-02-28,62
1.9838709677419355,5447,164,2020-02-29,62
1.9193548387096775,6034,190,2020-03-01,62
1.8548387096774195,6987,191,2020-03-02,62
1.7903225806451613,7882,647,2020-03-03,62
1.7258064516129032,8526,664,2020-03-04,62
1.6612903225806452,9439,1011,2020-03-05,62
1.596774193548387,10271,807,2020-03-06,62
1.532258064516129,11157,1003,2020-03-07,62
1.467741935483871,11686,491,2020-03-08,62
1.403225806451613,12320,727,2020-03-09,62
1.338709677419355,12935,2710,2020-03-10,62
1.2741935483870968,13210,2055,2020-03-11,62
1.2096774193548387,13251,3926,2020-03-12,62
1.1451612903225807,13346,2891,2020-03-13,62
1.0806451612903225,13170,2858,2020-03-14,62
1.0161290322580645,12809,2339,2020-03-15,62
0.9516129032258065,12110,2253,2020-03-16,62
0.8870967741935485,11352,6954,2020-03-17,62
0.8225806451612905,10484,6281,2020-03-18,62
0.7580645161290323,9683,5215,2020-03-19,62
0.6935483870967742,8627,6635,2020-03-20,62
0.6290322580645162,7197,5458,2020-03-21,62
0.564516129032258,6070,8018,2020-03-22,62
0.5,5032,3448,2020-03-23,62
0.5,4595,12991,2020-03-24,62
0.5,4043,11874,2020-03-25,62
0.5,3550,12786,2020-03-26,62
0.5,3127,7550,2020-03-27,62
0.5,2637,12889,2020-03-28,62
0.5,2351,7514,2020-03-29,62
0.5,2025,8179,2020-03-30,62
0.5,1802,17203,2020-03-31,62
0.5,1535,11960,2020-04-01,62
0.5095238095238095,1449,7987,2020-04-02,62
0.5190476190476191,1263,10521,2020-04-03,62
0.5285714285714286,1118,12199,2020-04-04,62
0.5380952380952381,1044,7368,2020-04-05,62
0.5476190476190476,899,3408,2020-04-06,62
0.5571428571428572,881,11479,2020-04-07,62
0.5666666666666667,680,7551,2020-04-08,62
0.5761904761904761,695,10228,2020-04-09,62
0.5857142857142856,605,5829,2020-04-10,62
0.5952380952380952,520,11445,2020-04-11,62
0.6047619047619047,575,3035,2020-04-12,62
0.6142857142857142,452,2209,2020-04-13,62
0.6238095238095238,431,7598,2020-04-14,62
0.6333333333333333,390,6390,2020-04-15,62
0.6428571428571428,375,5206,2020-04-16,62
0.6523809523809523,365,3756,2020-04-17,62
0.6619047619047619,304,4614,2020-04-18,62
0.6714285714285714,311,2180,2020-04-19,62
0.6809523809523809,280,2407,2020-04-20,62
0.6904761904761905,268,5009,2020-04-21,62
0.7,239,1897,2020-04-22,62
0.7,231,2018,2020-04-23,62
0.7,199,3111,2020-04-24,62
0.7,199,2197,2020-04-25,62
0.7,180,849,2020-04-26,62
0.7,151,491,2020-04-27,62
0.7,155,1810,2020-04-28,62
0.7,151,1178,2020-04-29,62
0.7,122,1428,2020-04-30,62
0.7,133,884,2020-05-01,62
0.7363636363636363,117,957,2020-05-02,62
0.7727272727272727,118,585,2020-05-03,62
0.8090909090909091,131,359,2020-05-04,62
0.8454545454545455,117,1011,2020-05-05,62
0.8818181818181818,111,609,2020-05-06,62
0.9181818181818182,103,469,2020-05-07,62
0.9545454545454546,100,520,2020-05-08,62
0.990909090909091,126,289,2020-05-09,62
1.0272727272727273,130,205,2020-05-10,62
1.0636363636363637,120,213,2020-05-11,62
1.1,143,504,2020-05-12,62
1.1,137,327,2020-05-13,62
1.1,126,334,2020-05-14,62
1.1,129,302,2020-05-15,62
1.1,146,400,2020-05-16,62
1.1,117,174,2020-05-17,62
1.1,141,109,2020-05-18,62
1.1,158,240,2020-05-19,62
