date,value,variable,data_type
2020-03-28,5.171052631578948,Mean - Full weeks,Hospitalized patients
2020-03-29,4.997867803837953,Mean - Full weeks,Hospitalized patients
2020-03-30,4.875565610859729,Mean - Full weeks,Hospitalized patients
2020-03-31,4.73015873015873,Mean - Full weeks,Hospitalized patients
2020-04-01,4.763085399449036,Mean - Full weeks,Hospitalized patients
2020-04-02,4.715151515151515,Mean - Full weeks,Hospitalized patients
2020-04-03,4.613207547169812,Mean - Full weeks,Hospitalized patients
2020-04-04,5.115830115830116,Mean - Full weeks,Hospitalized patients
2020-04-05,5.051136363636363,Mean - Full weeks,Hospitalized patients
2020-04-06,4.959090909090909,Mean - Full weeks,Hospitalized patients
2020-04-07,4.881849315068493,Mean - Full weeks,Hospitalized patients
2020-04-08,4.8267148014440435,Mean - Full weeks,Hospitalized patients
2020-04-09,4.766666666666667,Mean - Full weeks,Hospitalized patients
2020-04-10,4.720496894409938,Mean - Full weeks,Hospitalized patients
2020-04-11,4.727906976744186,Mean - Full weeks,Hospitalized patients
2020-04-12,4.74083129584352,Mean - Full weeks,Hospitalized patients
2020-04-13,4.7052896725440805,Mean - Full weeks,Hospitalized patients
2020-04-14,4.608219178082192,Mean - Full weeks,Hospitalized patients
2020-04-15,4.708823529411765,Mean - Full weeks,Hospitalized patients
2020-04-16,4.616129032258065,Mean - Full weeks,Hospitalized patients
2020-04-17,4.580419580419581,Mean - Full weeks,Hospitalized patients
2020-04-18,4.543352601156069,Mean - Full weeks,Hospitalized patients
2020-04-19,4.563786008230453,Mean - Full weeks,Hospitalized patients
2020-04-20,4.5531453362255965,Mean - Full weeks,Hospitalized patients
2020-04-21,4.538095238095238,Mean - Full weeks,Hospitalized patients
2020-04-22,4.585051546391752,Mean - Full weeks,Hospitalized patients
2020-04-23,4.473239436619719,Mean - Full weeks,Hospitalized patients
2020-04-24,4.398791540785498,Mean - Full weeks,Hospitalized patients
2020-04-25,4.328947368421052,Mean - Full weeks,Hospitalized patients
2020-04-26,4.521821631878558,Mean - Full weeks,Hospitalized patients
2020-04-27,4.506024096385542,Mean - Full weeks,Hospitalized patients
2020-04-28,4.465934065934066,Mean - Full weeks,Hospitalized patients
2020-04-29,4.485714285714286,Mean - Full weeks,Hospitalized patients
2020-04-30,4.458333333333333,Mean - Full weeks,Hospitalized patients
2020-05-01,4.540845070422535,Mean - Full weeks,Hospitalized patients
2020-05-02,4.555555555555555,Mean - Full weeks,Hospitalized patients
2020-05-03,4.325581395348837,Mean - Full weeks,Hospitalized patients
2020-05-04,4.6189555125725335,Mean - Full weeks,Hospitalized patients
2020-05-05,4.617336152219873,Mean - Full weeks,Hospitalized patients
2020-05-06,4.653061224489796,Mean - Full weeks,Hospitalized patients
2020-05-07,4.589108910891089,Mean - Full weeks,Hospitalized patients
2020-05-08,4.552278820375335,Mean - Full weeks,Hospitalized patients
2020-05-09,4.543859649122807,Mean - Full weeks,Hospitalized patients
2020-05-10,4.3197492163009406,Mean - Full weeks,Hospitalized patients
2020-05-11,4.621013133208256,Mean - Full weeks,Hospitalized patients
2020-05-12,4.585365853658536,Mean - Full weeks,Hospitalized patients
2020-05-13,4.626373626373627,Mean - Full weeks,Hospitalized patients
2020-05-14,4.56144578313253,Mean - Full weeks,Hospitalized patients
2020-05-15,4.530026109660574,Mean - Full weeks,Hospitalized patients
2020-05-16,4.512820512820513,Mean - Full weeks,Hospitalized patients
2020-05-17,4.310769230769231,Mean - Full weeks,Hospitalized patients
2020-05-18,4.19016393442623,Mean - Full weeks,Hospitalized patients
2020-05-19,4.577464788732394,Mean - Full weeks,Hospitalized patients
2020-05-20,4.6173913043478265,Mean - Full weeks,Hospitalized patients
2020-05-21,4.524822695035461,Mean - Full weeks,Hospitalized patients
2020-05-22,4.491048593350383,Mean - Full weeks,Hospitalized patients
2020-05-23,4.470914127423823,Mean - Full weeks,Hospitalized patients
2020-05-24,4.253731343283582,Mean - Full weeks,Hospitalized patients
2020-05-25,4.13968253968254,Mean - Full weeks,Hospitalized patients
2020-05-26,4.55049504950495,Mean - Full weeks,Hospitalized patients
2020-05-27,4.587606837606837,Mean - Full weeks,Hospitalized patients
2020-05-28,4.5174825174825175,Mean - Full weeks,Hospitalized patients
2020-05-29,4.484924623115578,Mean - Full weeks,Hospitalized patients
2020-05-30,4.46448087431694,Mean - Full weeks,Hospitalized patients
2020-05-31,4.247787610619469,Mean - Full weeks,Hospitalized patients
2020-06-01,4.128930817610063,Mean - Full weeks,Hospitalized patients
2020-06-02,4.541338582677166,Mean - Full weeks,Hospitalized patients
2020-06-03,4.5774946921443735,Mean - Full weeks,Hospitalized patients
2020-06-04,4.510440835266821,Mean - Full weeks,Hospitalized patients
2020-06-05,4.496259351620948,Mean - Full weeks,Hospitalized patients
2020-06-06,4.4986449864498645,Mean - Full weeks,Hospitalized patients
2020-06-07,4.286549707602339,Mean - Full weeks,Hospitalized patients
2020-06-08,4.1713395638629285,Mean - Full weeks,Hospitalized patients
2020-06-09,4.5655577299412915,Mean - Full weeks,Hospitalized patients
2020-06-10,4.649895178197065,Mean - Full weeks,Hospitalized patients
2020-06-11,4.600456621004566,Mean - Full weeks,Hospitalized patients
2020-06-12,4.58968058968059,Mean - Full weeks,Hospitalized patients
2020-06-13,4.582446808510638,Mean - Full weeks,Hospitalized patients
2020-06-14,4.385714285714286,Mean - Full weeks,Hospitalized patients
2020-06-15,4.304216867469879,Mean - Full weeks,Hospitalized patients
2020-06-16,4.316993464052287,Mean - Full weeks,Hospitalized patients
2020-06-17,4.6938775510204085,Mean - Full weeks,Hospitalized patients
2020-06-18,4.64079822616408,Mean - Full weeks,Hospitalized patients
2020-06-19,4.614285714285714,Mean - Full weeks,Hospitalized patients
2020-06-20,4.67948717948718,Mean - Full weeks,Hospitalized patients
2020-06-21,4.493112947658402,Mean - Full weeks,Hospitalized patients
2020-06-22,4.408695652173913,Mean - Full weeks,Hospitalized patients
2020-06-23,4.423197492163009,Mean - Full weeks,Hospitalized patients
2020-06-24,4.756,Mean - Full weeks,Hospitalized patients
2020-06-25,4.756465517241379,Mean - Full weeks,Hospitalized patients
2020-06-26,4.792626728110599,Mean - Full weeks,Hospitalized patients
2020-06-27,4.790123456790123,Mean - Full weeks,Hospitalized patients
2020-06-28,4.635883905013193,Mean - Full weeks,Hospitalized patients
2020-06-29,4.562326869806094,Mean - Full weeks,Hospitalized patients
2020-06-30,4.583832335329341,Mean - Full weeks,Hospitalized patients
2020-07-01,4.703470031545741,Mean - Full weeks,Hospitalized patients
2020-07-02,4.860082304526749,Mean - Full weeks,Hospitalized patients
2020-07-03,4.839912280701754,Mean - Full weeks,Hospitalized patients
2020-07-04,4.870069605568445,Mean - Full weeks,Hospitalized patients
2020-07-05,4.712530712530713,Mean - Full weeks,Hospitalized patients
2020-07-06,4.646310432569974,Mean - Full weeks,Hospitalized patients
2020-07-07,4.644021739130435,Mean - Full weeks,Hospitalized patients
2020-07-08,4.7043478260869565,Mean - Full weeks,Hospitalized patients
2020-07-09,4.753086419753086,Mean - Full weeks,Hospitalized patients
2020-07-10,4.805825242718447,Mean - Full weeks,Hospitalized patients
2020-07-11,4.845652173913043,Mean - Full weeks,Hospitalized patients
2020-07-12,4.699769053117783,Mean - Full weeks,Hospitalized patients
2020-07-13,4.6291866028708135,Mean - Full weeks,Hospitalized patients
2020-07-14,4.666666666666667,Mean - Full weeks,Hospitalized patients
2020-07-15,4.744623655913978,Mean - Full weeks,Hospitalized patients
2020-07-16,4.828571428571428,Mean - Full weeks,Hospitalized patients
2020-07-17,4.874626865671642,Mean - Full weeks,Hospitalized patients
2020-07-18,4.878504672897196,Mean - Full weeks,Hospitalized patients
2020-07-19,4.907051282051282,Mean - Full weeks,Hospitalized patients
2020-07-20,4.986754966887418,Mean - Full weeks,Hospitalized patients
2020-07-21,4.720763723150358,Mean - Full weeks,Hospitalized patients
2020-07-22,4.7625,Mean - Full weeks,Hospitalized patients
2020-07-23,4.825520833333333,Mean - Full weeks,Hospitalized patients
2020-07-24,4.904891304347826,Mean - Full weeks,Hospitalized patients
2020-07-25,4.892045454545454,Mean - Full weeks,Hospitalized patients
2020-07-26,4.899713467048711,Mean - Full weeks,Hospitalized patients
2020-07-27,4.926470588235294,Mean - Full weeks,Hospitalized patients
2020-07-28,4.947852760736196,Mean - Full weeks,Hospitalized patients
2020-07-29,5.063291139240507,Mean - Full weeks,Hospitalized patients
2020-07-30,5.022801302931596,Mean - Full weeks,Hospitalized patients
2020-07-31,5.01328903654485,Mean - Full weeks,Hospitalized patients
2020-08-01,5.193333333333333,Mean - Full weeks,Hospitalized patients
2020-08-02,4.9136125654450264,Mean - Full weeks,Hospitalized patients
2020-08-03,4.956756756756757,Mean - Full weeks,Hospitalized patients
2020-08-04,5.084745762711864,Mean - Full weeks,Hospitalized patients
2020-08-05,5.166180758017493,Mean - Full weeks,Hospitalized patients
2020-08-06,5.13134328358209,Mean - Full weeks,Hospitalized patients
2020-08-07,5.196969696969697,Mean - Full weeks,Hospitalized patients
2020-08-08,5.200617283950617,Mean - Full weeks,Hospitalized patients
2020-08-09,5.296875,Mean - Full weeks,Hospitalized patients
2020-08-10,5.301242236024844,Mean - Full weeks,Hospitalized patients
2020-08-11,5.356466876971608,Mean - Full weeks,Hospitalized patients
2020-08-12,5.3105590062111805,Mean - Full weeks,Hospitalized patients
2020-08-13,5.333333333333333,Mean - Full weeks,Hospitalized patients
2020-08-14,5.349056603773585,Mean - Full weeks,Hospitalized patients
2020-08-15,5.420886075949367,Mean - Full weeks,Hospitalized patients
2020-08-16,5.466453674121405,Mean - Full weeks,Hospitalized patients
2020-08-17,5.550632911392405,Mean - Full weeks,Hospitalized patients
2020-08-18,5.561514195583596,Mean - Full weeks,Hospitalized patients
2020-08-19,5.458471760797342,Mean - Full weeks,Hospitalized patients
2020-08-20,5.6426332288401255,Mean - Full weeks,Hospitalized patients
2020-08-21,5.539184952978056,Mean - Full weeks,Hospitalized patients
2020-08-22,5.465116279069767,Mean - Full weeks,Hospitalized patients
2020-08-23,5.4635761589403975,Mean - Full weeks,Hospitalized patients
2020-08-24,5.468646864686469,Mean - Full weeks,Hospitalized patients
2020-08-25,5.53,Mean - Full weeks,Hospitalized patients
2020-08-26,5.593333333333334,Mean - Full weeks,Hospitalized patients
2020-08-27,5.66006600660066,Mean - Full weeks,Hospitalized patients
2020-08-28,5.769736842105263,Mean - Full weeks,Hospitalized patients
2020-08-29,5.791390728476821,Mean - Full weeks,Hospitalized patients
2020-08-30,5.7275747508305646,Mean - Full weeks,Hospitalized patients
2020-08-31,5.7882736156351795,Mean - Full weeks,Hospitalized patients
2020-09-01,5.676666666666667,Mean - Full weeks,Hospitalized patients
2020-09-02,5.67986798679868,Mean - Full weeks,Hospitalized patients
2020-09-03,5.673267326732673,Mean - Full weeks,Hospitalized patients
2020-09-04,5.739549839228296,Mean - Full weeks,Hospitalized patients
2020-09-05,5.543333333333333,Mean - Full weeks,Hospitalized patients
2020-09-06,5.694267515923567,Mean - Full weeks,Hospitalized patients
2020-09-07,5.558139534883721,Mean - Full weeks,Hospitalized patients
2020-09-08,5.52442996742671,Mean - Full weeks,Hospitalized patients
2020-09-09,5.546325878594249,Mean - Full weeks,Hospitalized patients
2020-09-10,5.528301886792453,Mean - Full weeks,Hospitalized patients
2020-09-11,5.590214067278287,Mean - Full weeks,Hospitalized patients
2020-09-12,5.561933534743202,Mean - Full weeks,Hospitalized patients
2020-09-13,5.584097859327217,Mean - Full weeks,Hospitalized patients
2020-09-14,5.7227722772277225,Mean - Full weeks,Hospitalized patients
2020-09-15,5.774086378737541,Mean - Full weeks,Hospitalized patients
2020-09-16,5.7564935064935066,Mean - Full weeks,Hospitalized patients
2020-09-17,5.715210355987055,Mean - Full weeks,Hospitalized patients
2020-09-18,5.68284789644013,Mean - Full weeks,Hospitalized patients
2020-09-19,5.725239616613418,Mean - Full weeks,Hospitalized patients
2020-09-20,5.788461538461538,Mean - Full weeks,Hospitalized patients
2020-09-21,5.787974683544304,Mean - Full weeks,Hospitalized patients
2020-09-22,5.784126984126984,Mean - Full weeks,Hospitalized patients
2020-09-23,5.8164556962025316,Mean - Full weeks,Hospitalized patients
2020-09-24,5.829652996845426,Mean - Full weeks,Hospitalized patients
2020-09-25,5.896551724137931,Mean - Full weeks,Hospitalized patients
2020-09-26,5.9125,Mean - Full weeks,Hospitalized patients
2020-09-27,5.978260869565218,Mean - Full weeks,Hospitalized patients
2020-09-28,6.1503067484662575,Mean - Full weeks,Hospitalized patients
2020-09-29,6.2215384615384615,Mean - Full weeks,Hospitalized patients
2020-09-30,6.394039735099338,Mean - Full weeks,Hospitalized patients
2020-10-01,6.70404984423676,Mean - Full weeks,Hospitalized patients
2020-10-02,7.0426229508196725,Mean - Full weeks,Hospitalized patients
2020-10-03,7.207006369426751,Mean - Full weeks,Hospitalized patients
2020-10-04,7.287925696594427,Mean - Full weeks,Hospitalized patients
2020-10-05,7.346153846153846,Mean - Full weeks,Hospitalized patients
2020-10-06,7.344936708860759,Mean - Full weeks,Hospitalized patients
2020-10-07,7.574257425742574,Mean - Full weeks,Hospitalized patients
2020-10-08,7.53030303030303,Mean - Full weeks,Hospitalized patients
2020-10-09,7.717325227963526,Mean - Full weeks,Hospitalized patients
2020-10-10,7.706586826347305,Mean - Full weeks,Hospitalized patients
2020-10-11,7.569060773480663,Mean - Full weeks,Hospitalized patients
2020-10-12,6.916167664670659,Mean - Full weeks,Hospitalized patients
2020-10-13,6.829396325459317,Mean - Full weeks,Hospitalized patients
2020-10-14,6.81265206812652,Mean - Full weeks,Hospitalized patients
2020-10-15,6.916666666666667,Mean - Full weeks,Hospitalized patients
2020-10-16,6.835968379446641,Mean - Full weeks,Hospitalized patients
2020-10-17,6.792279411764706,Mean - Full weeks,Hospitalized patients
2020-10-18,6.7543252595155705,Mean - Full weeks,Hospitalized patients
2020-10-19,6.7976011994003,Mean - Full weeks,Hospitalized patients
2020-10-20,6.7812061711079945,Mean - Full weeks,Hospitalized patients
2020-10-21,6.644736842105263,Mean - Full weeks,Hospitalized patients
2020-10-22,6.542168674698795,Mean - Full weeks,Hospitalized patients
2020-10-23,6.387417218543046,Mean - Full weeks,Hospitalized patients
2020-10-24,6.185185185185185,Mean - Full weeks,Hospitalized patients
2020-10-25,5.9922254616132165,Mean - Full weeks,Hospitalized patients
2020-10-26,5.9689497716894975,Mean - Full weeks,Hospitalized patients
2020-10-27,5.732420091324201,Mean - Full weeks,Hospitalized patients
2020-10-28,5.581850533807829,Mean - Full weeks,Hospitalized patients
2020-10-29,5.5508771929824565,Mean - Full weeks,Hospitalized patients
2020-10-30,5.4743589743589745,Mean - Full weeks,Hospitalized patients
2020-10-31,5.376991150442477,Mean - Full weeks,Hospitalized patients
2020-11-01,5.526362038664323,Mean - Full weeks,Hospitalized patients
2020-11-02,5.587610619469027,Mean - Full weeks,Hospitalized patients
2020-11-03,5.648964896489649,Mean - Full weeks,Hospitalized patients
2020-11-04,5.815148782687105,Mean - Full weeks,Hospitalized patients
2020-11-05,5.878116343490305,Mean - Full weeks,Hospitalized patients
2020-11-06,5.911463187325256,Mean - Full weeks,Hospitalized patients
2020-11-07,5.8998054474708175,Mean - Full weeks,Hospitalized patients
2020-11-08,5.89662027833002,Mean - Full weeks,Hospitalized patients
2020-11-09,5.788634097706879,Mean - Full weeks,Hospitalized patients
2020-11-10,5.8142131979695435,Mean - Full weeks,Hospitalized patients
2020-11-11,5.6625,Mean - Full weeks,Hospitalized patients
2020-11-12,5.597471022128556,Mean - Full weeks,Hospitalized patients
2020-11-13,5.507987220447284,Mean - Full weeks,Hospitalized patients
2020-11-14,5.438997821350762,Mean - Full weeks,Hospitalized patients
2020-11-15,5.453318335208099,Mean - Full weeks,Hospitalized patients
2020-11-16,5.521081081081081,Mean - Full weeks,Hospitalized patients
2020-11-17,5.5334846765039725,Mean - Full weeks,Hospitalized patients
2020-11-18,5.5911730545876885,Mean - Full weeks,Hospitalized patients
2020-11-19,5.652278177458034,Mean - Full weeks,Hospitalized patients
2020-11-20,5.68734793187348,Mean - Full weeks,Hospitalized patients
2020-11-21,5.704749679075738,Mean - Full weeks,Hospitalized patients
2020-11-22,5.662745098039216,Mean - Full weeks,Hospitalized patients
2020-11-23,5.6856060606060606,Mean - Full weeks,Hospitalized patients
2020-11-24,5.632010943912449,Mean - Full weeks,Hospitalized patients
2020-11-25,5.656695156695156,Mean - Full weeks,Hospitalized patients
2020-11-26,5.511210762331839,Mean - Full weeks,Hospitalized patients
2020-11-27,5.512195121951219,Mean - Full weeks,Hospitalized patients
2020-11-28,5.517087667161961,Mean - Full weeks,Hospitalized patients
2020-11-29,5.5453194650817235,Mean - Full weeks,Hospitalized patients
2020-11-30,5.75,Mean - Full weeks,Hospitalized patients
2020-12-01,5.990140845070423,Mean - Full weeks,Hospitalized patients
2020-12-02,6.092991913746631,Mean - Full weeks,Hospitalized patients
2020-12-03,6.096605744125326,Mean - Full weeks,Hospitalized patients
2020-12-04,6.151930261519302,Mean - Full weeks,Hospitalized patients
2020-12-05,6.145431145431146,Mean - Full weeks,Hospitalized patients
2020-12-06,6.096525096525096,Mean - Full weeks,Hospitalized patients
2020-12-07,6.023514851485149,Mean - Full weeks,Hospitalized patients
2020-12-08,6.01025641025641,Mean - Full weeks,Hospitalized patients
2020-12-09,5.822493224932249,Mean - Full weeks,Hospitalized patients
2020-12-10,5.81157469717362,Mean - Full weeks,Hospitalized patients
2020-12-11,5.847503373819163,Mean - Full weeks,Hospitalized patients
2020-12-12,5.827926657263752,Mean - Full weeks,Hospitalized patients
2020-12-13,5.875530410183876,Mean - Full weeks,Hospitalized patients
2020-12-14,5.869623655913978,Mean - Full weeks,Hospitalized patients
2020-12-15,5.968085106382978,Mean - Full weeks,Hospitalized patients
2020-12-16,5.93514915693904,Mean - Full weeks,Hospitalized patients
2020-12-17,5.854304635761589,Mean - Full weeks,Hospitalized patients
2020-12-18,5.759427828348505,Mean - Full weeks,Hospitalized patients
2020-12-19,5.758713136729223,Mean - Full weeks,Hospitalized patients
2020-12-20,5.732450331125828,Mean - Full weeks,Hospitalized patients
2020-12-21,5.727157360406092,Mean - Full weeks,Hospitalized patients
2020-12-22,5.844961240310077,Mean - Full weeks,Hospitalized patients
2020-12-23,5.851511169513798,Mean - Full weeks,Hospitalized patients
2020-12-24,5.946835443037974,Mean - Full weeks,Hospitalized patients
2020-12-25,6.086227544910179,Mean - Full weeks,Hospitalized patients
2020-12-26,6.168961201501878,Mean - Full weeks,Hospitalized patients
2020-12-27,6.128019323671498,Mean - Full weeks,Hospitalized patients
2020-12-28,6.1203271028037385,Mean - Full weeks,Hospitalized patients
2020-12-29,6.11056511056511,Mean - Full weeks,Hospitalized patients
2020-12-30,6.006353240152478,Mean - Full weeks,Hospitalized patients
2020-12-31,5.98046875,Mean - Full weeks,Hospitalized patients
2021-01-01,5.940620782726046,Mean - Full weeks,Hospitalized patients
2021-01-02,5.808510638297872,Mean - Full weeks,Hospitalized patients
2021-01-03,5.863033873343151,Mean - Full weeks,Hospitalized patients
2021-01-04,5.816388467374811,Mean - Full weeks,Hospitalized patients
2021-01-05,5.824707846410685,Mean - Full weeks,Hospitalized patients
2021-01-06,5.84641638225256,Mean - Full weeks,Hospitalized patients
2021-01-07,5.706086956521739,Mean - Full weeks,Hospitalized patients
2021-01-08,5.779385171790235,Mean - Full weeks,Hospitalized patients
2021-01-09,5.597165991902834,Mean - Full weeks,Hospitalized patients
2021-01-10,5.741865509761388,Mean - Full weeks,Hospitalized patients
2021-01-11,5.496732026143791,Mean - Full weeks,Hospitalized patients
2021-01-12,5.484705882352941,Mean - Full weeks,Hospitalized patients
2021-01-13,5.45,Mean - Full weeks,Hospitalized patients
2021-01-14,5.284237726098191,Mean - Full weeks,Hospitalized patients
2021-01-15,5.2908587257617725,Mean - Full weeks,Hospitalized patients
2021-01-16,5.083094555873926,Mean - Full weeks,Hospitalized patients
2021-01-17,5.249240121580547,Mean - Full weeks,Hospitalized patients
2021-01-18,4.885448916408668,Mean - Full weeks,Hospitalized patients
2021-01-19,5.242603550295858,Mean - Full weeks,Hospitalized patients
2021-01-20,5.221385542168675,Mean - Full weeks,Hospitalized patients
2021-01-21,5.1921875,Mean - Full weeks,Hospitalized patients
2021-01-22,5.314606741573034,Mean - Full weeks,Hospitalized patients
2021-01-23,5.287853577371048,Mean - Full weeks,Hospitalized patients
2021-01-24,5.3704347826086956,Mean - Full weeks,Hospitalized patients
2021-01-25,5.316433566433567,Mean - Full weeks,Hospitalized patients
2021-01-26,5.28256880733945,Mean - Full weeks,Hospitalized patients
2021-01-27,5.254716981132075,Mean - Full weeks,Hospitalized patients
2021-01-28,5.24765478424015,Mean - Full weeks,Hospitalized patients
2021-01-29,5.27734375,Mean - Full weeks,Hospitalized patients
2021-01-30,5.356854838709677,Mean - Full weeks,Hospitalized patients
2021-01-31,5.30607966457023,Mean - Full weeks,Hospitalized patients
2021-02-01,5.364948453608247,Mean - Full weeks,Hospitalized patients
2021-02-02,5.496760259179266,Mean - Full weeks,Hospitalized patients
2021-02-03,5.4801762114537445,Mean - Full weeks,Hospitalized patients
2021-02-04,5.509090909090909,Mean - Full weeks,Hospitalized patients
2021-02-05,5.46606334841629,Mean - Full weeks,Hospitalized patients
2021-02-06,5.459584295612009,Mean - Full weeks,Hospitalized patients
2021-02-07,5.3747016706443915,Mean - Full weeks,Hospitalized patients
2021-02-08,5.335697399527187,Mean - Full weeks,Hospitalized patients
2021-02-09,5.292079207920792,Mean - Full weeks,Hospitalized patients
2021-02-10,5.369509043927649,Mean - Full weeks,Hospitalized patients
2021-02-11,5.387096774193548,Mean - Full weeks,Hospitalized patients
2021-02-12,5.326869806094183,Mean - Full weeks,Hospitalized patients
2021-02-13,5.3931623931623935,Mean - Full weeks,Hospitalized patients
2021-02-14,5.3605633802816905,Mean - Full weeks,Hospitalized patients
2021-02-15,5.5418994413407825,Mean - Full weeks,Hospitalized patients
2021-02-16,5.563739376770538,Mean - Full weeks,Hospitalized patients
2021-02-17,5.536986301369863,Mean - Full weeks,Hospitalized patients
2021-02-18,5.537433155080214,Mean - Full weeks,Hospitalized patients
2021-02-19,5.43956043956044,Mean - Full weeks,Hospitalized patients
2021-02-20,5.374269005847953,Mean - Full weeks,Hospitalized patients
2021-02-21,5.423880597014925,Mean - Full weeks,Hospitalized patients
2021-02-22,5.376404494382022,Mean - Full weeks,Hospitalized patients
2021-02-23,5.393767705382436,Mean - Full weeks,Hospitalized patients
2021-02-24,5.3201133144475925,Mean - Full weeks,Hospitalized patients
2021-02-25,5.390710382513661,Mean - Full weeks,Hospitalized patients
2021-02-26,5.5811518324607325,Mean - Full weeks,Hospitalized patients
2021-02-27,5.6923076923076925,Mean - Full weeks,Hospitalized patients
2021-02-28,5.722222222222222,Mean - Full weeks,Hospitalized patients
2021-03-01,5.865196078431373,Mean - Full weeks,Hospitalized patients
2021-03-02,5.901477832512315,Mean - Full weeks,Hospitalized patients
2021-03-03,5.897560975609756,Mean - Full weeks,Hospitalized patients
2021-03-04,6.117788461538462,Mean - Full weeks,Hospitalized patients
2021-03-05,6.284313725490196,Mean - Full weeks,Hospitalized patients
2021-03-06,6.346987951807229,Mean - Full weeks,Hospitalized patients
2021-03-07,6.424882629107981,Mean - Full weeks,Hospitalized patients
2021-03-08,6.364055299539171,Mean - Full weeks,Hospitalized patients
2021-03-09,6.39618138424821,Mean - Full weeks,Hospitalized patients
2021-03-10,6.527522935779817,Mean - Full weeks,Hospitalized patients
2021-03-11,6.593607305936073,Mean - Full weeks,Hospitalized patients
2021-03-12,6.6591928251121075,Mean - Full weeks,Hospitalized patients
2021-03-13,6.605790645879733,Mean - Full weeks,Hospitalized patients
2021-03-14,6.592342342342342,Mean - Full weeks,Hospitalized patients
2021-03-15,6.610278372591006,Mean - Full weeks,Hospitalized patients
2021-03-16,6.653104925053533,Mean - Full weeks,Hospitalized patients
2021-03-17,6.576519916142558,Mean - Full weeks,Hospitalized patients
2021-03-18,6.561586638830898,Mean - Full weeks,Hospitalized patients
2021-03-19,6.4071729957805905,Mean - Full weeks,Hospitalized patients
2021-03-20,6.298136645962733,Mean - Full weeks,Hospitalized patients
2021-03-21,6.247967479674797,Mean - Full weeks,Hospitalized patients
2021-03-22,6.227544910179641,Mean - Full weeks,Hospitalized patients
2021-03-23,6.265225933202357,Mean - Full weeks,Hospitalized patients
2020-02-14,8.436666666666667,Mean - last N,Hospitalized patients
2020-02-15,8.436666666666667,Mean - last N,Hospitalized patients
2020-02-16,8.436666666666667,Mean - last N,Hospitalized patients
2020-02-17,8.436666666666667,Mean - last N,Hospitalized patients
2020-02-18,8.436666666666667,Mean - last N,Hospitalized patients
2020-02-19,8.436666666666667,Mean - last N,Hospitalized patients
2020-02-20,8.436666666666667,Mean - last N,Hospitalized patients
2020-02-21,8.436666666666667,Mean - last N,Hospitalized patients
2020-02-22,8.436666666666667,Mean - last N,Hospitalized patients
2020-02-23,8.436666666666667,Mean - last N,Hospitalized patients
2020-02-24,8.436666666666667,Mean - last N,Hospitalized patients
2020-02-25,8.436666666666667,Mean - last N,Hospitalized patients
2020-02-26,8.436666666666667,Mean - last N,Hospitalized patients
2020-02-27,8.436666666666667,Mean - last N,Hospitalized patients
2020-02-28,8.436666666666667,Mean - last N,Hospitalized patients
2020-02-29,8.436666666666667,Mean - last N,Hospitalized patients
2020-03-01,8.436666666666667,Mean - last N,Hospitalized patients
2020-03-02,8.436666666666667,Mean - last N,Hospitalized patients
2020-03-03,8.436666666666667,Mean - last N,Hospitalized patients
2020-03-04,8.436666666666667,Mean - last N,Hospitalized patients
2020-03-05,8.436666666666667,Mean - last N,Hospitalized patients
2020-03-06,8.436666666666667,Mean - last N,Hospitalized patients
2020-03-07,8.436666666666667,Mean - last N,Hospitalized patients
2020-03-08,8.436666666666667,Mean - last N,Hospitalized patients
2020-03-09,8.436666666666667,Mean - last N,Hospitalized patients
2020-03-10,8.376666666666667,Mean - last N,Hospitalized patients
2020-03-11,7.923333333333333,Mean - last N,Hospitalized patients
2020-03-12,7.833333333333333,Mean - last N,Hospitalized patients
2020-03-13,7.84,Mean - last N,Hospitalized patients
2020-03-14,7.773333333333333,Mean - last N,Hospitalized patients
2020-03-15,7.506666666666667,Mean - last N,Hospitalized patients
2020-03-16,6.993333333333333,Mean - last N,Hospitalized patients
2020-03-17,6.41,Mean - last N,Hospitalized patients
2020-03-18,6.333333333333333,Mean - last N,Hospitalized patients
2020-03-19,6.15,Mean - last N,Hospitalized patients
2020-03-20,6.556666666666667,Mean - last N,Hospitalized patients
2020-03-21,6.3133333333333335,Mean - last N,Hospitalized patients
2020-03-22,6.283333333333333,Mean - last N,Hospitalized patients
2020-03-23,5.666666666666667,Mean - last N,Hospitalized patients
2020-03-24,5.383333333333334,Mean - last N,Hospitalized patients
2020-03-25,5.2,Mean - last N,Hospitalized patients
2020-03-26,5.22,Mean - last N,Hospitalized patients
2020-03-27,4.98,Mean - last N,Hospitalized patients
2020-03-28,4.83,Mean - last N,Hospitalized patients
2020-03-29,4.796666666666667,Mean - last N,Hospitalized patients
2020-03-30,4.8533333333333335,Mean - last N,Hospitalized patients
2020-03-31,4.66,Mean - last N,Hospitalized patients
2020-04-01,4.6866666666666665,Mean - last N,Hospitalized patients
2020-04-02,4.62,Mean - last N,Hospitalized patients
2020-04-03,4.66,Mean - last N,Hospitalized patients
2020-04-04,4.88,Mean - last N,Hospitalized patients
2020-04-05,4.916666666666667,Mean - last N,Hospitalized patients
2020-04-06,4.993333333333333,Mean - last N,Hospitalized patients
2020-04-07,4.97,Mean - last N,Hospitalized patients
2020-04-08,4.886666666666667,Mean - last N,Hospitalized patients
2020-04-09,4.82,Mean - last N,Hospitalized patients
