R1,init,t3,t2,weekly,gaussian,misdelay,delay_opt,t1,t4,t5,t6,R2,R3,smooth,timevar_est,timevar_sim,fixed,filename,estimationDir,simulationDir,infection_file,re_file,infection_exists,re_exists,infection_size,re_size,ReRMSE,RootDiff,EmpCoverage,OneTrans,slopeError,maxInc,t3diff
3,100,31,20,0.75,0.1,0,death,0,41,61,81,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_31_R_3_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_31_R_3_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_31_R_3_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,251705,841313,0.17053801054802623,1,0.09433962264150944,0.9,0.3340599896540763,8261,11
3.5,100,31,20,0.75,0.1,0,death,0,41,61,81,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_31_R_3.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_31_R_3.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_31_R_3.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,252516,844703,0.18489018897397333,1,0.1111111111111111,0.8518518518518519,0.34358908563105234,24113,11
2.5,1000,31,20,0.75,0.1,0,death,0,41,61,81,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_31_R_2.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_31_R_2.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_31_R_2.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,262414,882556,0.11559982333855073,0,0.03571428571428571,0.9607843137254902,0.2972491291334154,24642,11
3,1000,31,20,0.75,0.1,0,death,0,41,61,81,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_31_R_3_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_31_R_3_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_31_R_3_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,259586,871162,0.15008459177100075,2,0.07272727272727272,0.9636363636363636,0.4019210410943456,82578,11
3.5,1000,31,20,0.75,0.1,0,death,0,41,61,81,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_31_R_3.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_31_R_3.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_31_R_3.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,263189,886257,0.17848784528706224,2,0.03571428571428571,0.9285714285714286,0.46667754470451467,241646,11
2.5,10,36,20,0.75,0.1,0,death,0,46,66,86,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_36_R_2.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_36_R_2.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_36_R_2.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,258480,867742,0.17895493882692845,2,0.21818181818181817,0.9787234042553191,0.3640311755197273,377,16
3,10,36,20,0.75,0.1,0,death,0,46,66,86,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_36_R_3_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_36_R_3_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_36_R_3_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,253792,849520,0.18885045629324734,2,0.1111111111111111,0.92,0.31466511124729524,1524,16
3.5,10,36,20,0.75,0.1,0,death,0,46,66,86,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_36_R_3.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_36_R_3.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_36_R_3.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,261095,878638,0.13184608142993073,1,0.10714285714285714,0.9607843137254902,0.2181376646487042,4972,16
2.5,100,36,20,0.75,0.1,0,death,0,46,66,86,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_36_R_2.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_36_R_2.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_36_R_2.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,263347,886498,0.09808389717185335,1,0.16071428571428573,0.9423076923076923,0.19252488690251218,3826,16
3,100,36,20,0.75,0.1,0,death,0,46,66,86,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_36_R_3_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_36_R_3_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_36_R_3_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,270786,914631,0.12893963494879507,1,0.08620689655172414,0.9629629629629629,0.2536391875000578,14873,16
3.5,100,36,20,0.75,0.1,0,death,0,46,66,86,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_36_R_3.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_36_R_3.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_36_R_3.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,277287,941025,0.1605505873138025,1,0.1,0.9830508474576272,0.3237432601723406,49535,16
2.5,1000,36,20,0.75,0.1,0,death,0,46,66,86,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_36_R_2.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_36_R_2.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_36_R_2.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,279188,949008,0.05562606789528095,1,0.2,1,0.11864140692608771,38524,16
3,1000,36,20,0.75,0.1,0,death,0,46,66,86,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_36_R_3_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_36_R_3_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_36_R_3_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,286468,975338,0.13287681014506073,2,0.11290322580645161,0.8709677419354839,0.33301337620200955,148718,16
3.5,1000,36,20,0.75,0.1,0,death,0,46,66,86,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_36_R_3.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_36_R_3.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_36_R_3.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,281854,958470,0.14864227080456233,0,0.01639344262295082,0.9836065573770492,0.22457731639006095,496471,16
2.5,10,21,20,0.75,0.1,1,death,0,31,51,71,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_21_R_2.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_21_R_2.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,/Re_t_20_21_R_2.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,TRUE,TRUE,192751,614600,0.3762944859166821,0,0.5,1,0.7827939033072426,99,1
3,10,21,20,0.75,0.1,1,death,0,31,51,71,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_21_R_3_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_21_R_3_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,/Re_t_20_21_R_3_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,TRUE,TRUE,188616,599395,0.4738154348320855,1,0.23684210526315788,0.9032258064516129,0.8107451968127927,268,1
3.5,10,21,20,0.75,0.1,1,death,0,31,51,71,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_21_R_3.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_21_R_3.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,/Re_t_20_21_R_3.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,TRUE,TRUE,193063,615911,0.5187829460314392,1,0.1,0.8421052631578947,0.7937701846784716,607,1
2.5,100,21,20,0.75,0.1,1,death,0,31,51,71,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_21_R_2.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_21_R_2.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,/Re_t_20_21_R_2.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,TRUE,TRUE,197728,634151,0.3519741681264996,1,0.1,0.8421052631578947,0.7497530533461182,1004,1
3,100,21,20,0.75,0.1,1,death,0,31,51,71,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_21_R_3_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_21_R_3_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,/Re_t_20_21_R_3_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,TRUE,TRUE,198527,637480,0.3899273179510647,0,0.1,0.8461538461538461,0.7306563521524404,2618,1
3.5,100,21,20,0.75,0.1,1,death,0,31,51,71,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_21_R_3.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_21_R_3.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,/Re_t_20_21_R_3.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,TRUE,TRUE,198729,637053,0.463626541686976,0,0.05,0.85,0.7438339713530192,6051,1
2.5,1000,21,20,0.75,0.1,1,death,0,31,51,71,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_21_R_2.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_21_R_2.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,/Re_t_20_21_R_2.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,TRUE,TRUE,210504,683321,0.26290611678006953,1,0.046511627906976744,0.8372093023255814,0.6866616812692447,10110,1
3,1000,21,20,0.75,0.1,1,death,0,31,51,71,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_21_R_3_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_21_R_3_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,/Re_t_20_21_R_3_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,TRUE,TRUE,206947,670172,0.32306282759198407,0,0.023809523809523808,0.8536585365853658,0.6847523505988937,26171,1
3.5,1000,21,20,0.75,0.1,1,death,0,31,51,71,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_21_R_3.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_21_R_3.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,/Re_t_20_21_R_3.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,TRUE,TRUE,211096,685890,0.32180902632376873,1,0.046511627906976744,0.8780487804878049,0.6550431365358217,60644,1
2.5,10,26,20,0.75,0.1,1,death,0,36,56,76,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_26_R_2.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_26_R_2.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,/Re_t_20_26_R_2.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,TRUE,TRUE,212516,692527,0.33243431181650196,1,0.45454545454545453,1,0.7031242617859985,155,6
3,10,26,20,0.75,0.1,1,death,0,36,56,76,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_26_R_3_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_26_R_3_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,/Re_t_20_26_R_3_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,TRUE,TRUE,209162,679002,0.34682924860481246,0,0.3953488372093023,1,0.6368654633306081,474,6
3.5,10,26,20,0.75,0.1,1,death,0,36,56,76,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_26_R_3.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_26_R_3.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,/Re_t_20_26_R_3.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,TRUE,TRUE,196475,629648,0.4080001219730165,1,0.1,0.9411764705882353,0.6179736907540277,1198,6
2.5,100,26,20,0.75,0.1,1,death,0,36,56,76,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_26_R_2.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_26_R_2.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,/Re_t_20_26_R_2.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,TRUE,TRUE,227405,748648,0.22158458431934155,1,0.25,0.9111111111111111,0.5674964296684216,1574,6
3,100,26,20,0.75,0.1,1,death,0,36,56,76,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_26_R_3_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_26_R_3_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,/Re_t_20_26_R_3_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,TRUE,TRUE,221780,727637,0.31363731211514917,1,0.21739130434782608,1,0.6478157096134035,4622,6
3.5,100,26,20,0.75,0.1,1,death,0,36,56,76,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_26_R_3.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_26_R_3.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,/Re_t_20_26_R_3.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,TRUE,TRUE,225118,739342,0.30907049529504926,1,0.19148936170212766,0.9777777777777777,0.6070407421163543,11936,6
2.5,1000,26,20,0.75,0.1,1,death,0,36,56,76,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_26_R_2.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_26_R_2.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,/Re_t_20_26_R_2.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,TRUE,TRUE,238832,792131,0.1389045762151175,0,0.26,1,0.38040242272135383,15849,6
3,1000,26,20,0.75,0.1,1,death,0,36,56,76,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_26_R_3_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_26_R_3_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,/Re_t_20_26_R_3_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,TRUE,TRUE,233965,774032,0.2464126595919603,1,0.08163265306122448,0.9791666666666666,0.6197836903159544,46205,6
3.5,1000,26,20,0.75,0.1,1,death,0,36,56,76,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_26_R_3.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_26_R_3.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,/Re_t_20_26_R_3.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,TRUE,TRUE,234766,776984,0.20166902353127683,0,0.08163265306122448,0.9795918367346939,0.42079686022793344,119655,6
2.5,10,31,20,0.75,0.1,1,death,0,41,61,81,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_31_R_2.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_31_R_2.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,/Re_t_20_31_R_2.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,TRUE,TRUE,231265,763103,0.22183403813384334,0,0.5102040816326531,1,0.4673598199363129,241,11
3,10,31,20,0.75,0.1,1,death,0,41,61,81,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_31_R_3_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_31_R_3_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,/Re_t_20_31_R_3_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,TRUE,TRUE,230858,760830,0.25156089341493026,1,0.2653061224489796,0.9767441860465116,0.44504998836864534,846,11
3.5,10,31,20,0.75,0.1,1,death,0,41,61,81,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_31_R_3.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_31_R_3.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,/Re_t_20_31_R_3.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,TRUE,TRUE,234414,775141,0.2884826402701561,0,0.08163265306122448,0.9333333333333333,0.46317045521714706,2417,11
2.5,100,31,20,0.75,0.1,1,death,0,41,61,81,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_31_R_2.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_31_R_2.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,/Re_t_20_31_R_2.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,TRUE,TRUE,238858,792067,0.19041965691802734,0,0.22,1,0.428212768952602,2447,11
3,100,31,20,0.75,0.1,1,death,0,41,61,81,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_31_R_3_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_31_R_3_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,/Re_t_20_31_R_3_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,TRUE,TRUE,242522,805624,0.21320958643919755,1,0.17647058823529413,0.9791666666666666,0.44385256396310396,8261,11
3.5,100,31,20,0.75,0.1,1,death,0,41,61,81,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_31_R_3.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_31_R_3.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,/Re_t_20_31_R_3.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,TRUE,TRUE,246379,820531,0.25335260055609216,1,0.038461538461538464,0.98,0.44995062766843263,24113,11
2.5,1000,31,20,0.75,0.1,1,death,0,41,61,81,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_31_R_2.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_31_R_2.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,/Re_t_20_31_R_2.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,TRUE,TRUE,255111,854426,0.1577121735496972,-1,0.037037037037037035,0.9807692307692307,0.37506303978168526,24642,11
3,1000,31,20,0.75,0.1,1,death,0,41,61,81,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_31_R_3_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_31_R_3_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,/Re_t_20_31_R_3_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,TRUE,TRUE,255571,855490,0.14774148406860177,1,0.07407407407407407,0.9629629629629629,0.3426209761418444,82578,11
3.5,1000,31,20,0.75,0.1,1,death,0,41,61,81,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_31_R_3.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_31_R_3.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,/Re_t_20_31_R_3.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,TRUE,TRUE,256276,859565,0.18404401840294518,-1,0,0.9814814814814815,0.2541999392711275,241646,11
